Image,Severity,Method,MSE,PSNR (dB),SSIM,Coherence,Match score (%),Runtime (s),Ridge endings,Bifurcations
106__M_Right_little_finger.BMP,0.35,Degraded input,0.013576031338141215,18.672271681884585,0.6869168180913194,0.6271986365318298,29.0,0.0,181,68
106__M_Right_little_finger.BMP,0.35,Global HE baseline,0.037875175123841115,14.216453504330836,0.5707607813710459,0.6146752238273621,21.0,0.0032068999717012048,181,68
106__M_Right_little_finger.BMP,0.35,M1 CLAHE baseline,0.08064902478238935,10.934008797838558,0.5573528337980462,0.599604606628418,4.666666666666667,0.0070534999831579626,181,68
106__M_Right_little_finger.BMP,0.35,M1 Wiener + CLAHE,0.035726451391002875,14.47010118917683,0.6707483659086669,0.6737657785415649,6.0,0.011608700035139918,181,68
106__M_Right_little_finger.BMP,0.35,Gabor,0.05662932194542497,12.46958638393307,0.5174858324219027,0.6114487648010254,2.6666666666666665,0.950489699956961,181,68
106__M_Right_little_finger.BMP,0.35,Hybrid,0.035673663154051335,14.476522927948722,0.659506096091131,0.6679362058639526,4.333333333333333,0.9193722000345588,181,68
106__M_Right_middle_finger.BMP,0.55,Degraded input,0.027243284602306333,15.647405326380719,0.5297752603385303,0.6188251972198486,18.0,0.0,119,40
106__M_Right_middle_finger.BMP,0.55,Global HE baseline,0.02261721699074256,16.45560835304525,0.570917732928053,0.6219989657402039,19.333333333333332,0.003412199963349849,119,40
106__M_Right_middle_finger.BMP,0.55,M1 CLAHE baseline,0.09034009859257616,10.44119439807518,0.5123856658230567,0.6213463544845581,4.333333333333333,0.006374799995683134,119,40
106__M_Right_middle_finger.BMP,0.55,M1 Wiener + CLAHE,0.045224574719765306,13.446255084422251,0.6155153100056119,0.714394211769104,4.0,0.010766000021249056,119,40
106__M_Right_middle_finger.BMP,0.55,Gabor,0.059226628786554575,12.274829869448165,0.4594235156144501,0.6257768273353577,2.3333333333333335,0.8773172000073828,119,40
106__M_Right_middle_finger.BMP,0.55,Hybrid,0.03613174657826675,14.421110444942576,0.6203103389628941,0.7099318504333496,5.0,0.8911597999976948,119,40
106__M_Right_ring_finger.BMP,0.75,Degraded input,0.04279962599681757,13.685600260388846,0.3439235929871243,0.3684970438480377,1.3333333333333333,0.0,145,65
106__M_Right_ring_finger.BMP,0.75,Global HE baseline,0.03722103674882346,14.292115342675185,0.4077063082883374,0.37521812319755554,2.6666666666666665,0.004169999971054494,145,65
106__M_Right_ring_finger.BMP,0.75,M1 CLAHE baseline,0.10131656660915817,9.943195358965074,0.38979833121132496,0.37338316440582275,1.0,0.009011399990413338,145,65
106__M_Right_ring_finger.BMP,0.75,M1 Wiener + CLAHE,0.06201575669555254,12.074979528157447,0.5023943160349096,0.5825344920158386,1.6666666666666667,0.01886970002669841,145,65
106__M_Right_ring_finger.BMP,0.75,Gabor,0.0793330790470537,11.00545689704811,0.33326864735599554,0.40267664194107056,1.0,1.019000899977982,145,65
106__M_Right_ring_finger.BMP,0.75,Hybrid,0.05782875008063888,12.37856194501658,0.48268869203374937,0.5812132358551025,2.3333333333333335,0.97108859999571,145,65
106__M_Right_thumb_finger.BMP,0.35,Degraded input,0.014353060866337017,18.430554734520832,0.7095454831807585,0.6005313396453857,32.666666666666664,0.0,172,84
106__M_Right_thumb_finger.BMP,0.35,Global HE baseline,0.023832817679433824,16.228246093409226,0.657102677359594,0.5950562953948975,26.666666666666668,0.0037029999657534063,172,84
106__M_Right_thumb_finger.BMP,0.35,M1 CLAHE baseline,0.0648112133788625,11.883498477211806,0.6154968489299013,0.5802856087684631,7.0,0.006930099974852055,172,84
106__M_Right_thumb_finger.BMP,0.35,M1 Wiener + CLAHE,0.03286120448241955,14.833165221401085,0.6818718753686375,0.6275985240936279,5.333333333333333,0.012433200026862323,172,84
106__M_Right_thumb_finger.BMP,0.35,Gabor,0.06626594766603715,11.787095868268779,0.5133459704759503,0.5855161547660828,1.6666666666666667,0.9672744999988936,172,84
106__M_Right_thumb_finger.BMP,0.35,Hybrid,0.038017990263768536,14.200108448725947,0.6472736576306277,0.6235845685005188,3.3333333333333335,1.0281498999684118,172,84
107__M_Left_index_finger.BMP,0.55,Degraded input,0.032620395594302284,14.865107764845597,0.5177055218625719,0.6480420827865601,18.333333333333332,0.0,89,25
107__M_Left_index_finger.BMP,0.55,Global HE baseline,0.024496506718354738,16.108958430277024,0.5529116225644546,0.643730640411377,18.666666666666668,0.003062700037844479,89,25
107__M_Left_index_finger.BMP,0.55,M1 CLAHE baseline,0.08798474590908119,10.555926158243075,0.4916282625838408,0.6268553733825684,4.0,0.007075799978338182,89,25
107__M_Left_index_finger.BMP,0.55,M1 Wiener + CLAHE,0.05246189043277367,12.801560639223784,0.5838623153676109,0.7667985558509827,4.333333333333333,0.010779700009152293,89,25
107__M_Left_index_finger.BMP,0.55,Gabor,0.0765887610651346,11.158349557656477,0.42878537259931876,0.6393995881080627,5.0,0.8765613999566995,89,25
107__M_Left_index_finger.BMP,0.55,Hybrid,0.046617920142707076,13.314471064202225,0.5745172637701456,0.7680312991142273,3.6666666666666665,0.869765900017228,89,25
107__M_Left_little_finger.BMP,0.75,Degraded input,0.04716928938661938,13.263406664253736,0.2925524348440365,0.38026654720306396,4.0,0.0,137,61
107__M_Left_little_finger.BMP,0.75,Global HE baseline,0.040097542430814245,13.968822443734126,0.332123916625608,0.3830322027206421,1.0,0.0033346000127494335,137,61
107__M_Left_little_finger.BMP,0.75,M1 CLAHE baseline,0.13875386547044188,8.577549092568255,0.2852283402145139,0.37724900245666504,0.0,0.007047299994155765,137,61
107__M_Left_little_finger.BMP,0.75,M1 Wiener + CLAHE,0.06783743454927865,11.685305844270363,0.39136683674062583,0.5930049419403076,1.3333333333333333,0.011695399996824563,137,61
107__M_Left_little_finger.BMP,0.75,Gabor,0.07597977994494919,11.19301968596943,0.25937415411334275,0.42656293511390686,0.6666666666666666,0.9490977999521419,137,61
107__M_Left_little_finger.BMP,0.75,Hybrid,0.053626574205313415,12.70619945928033,0.4006363311076007,0.5907953381538391,1.0,0.9377481000265107,137,61
107__M_Left_middle_finger.BMP,0.35,Degraded input,0.014201458302043163,18.476670570245673,0.6967393961957544,0.7409737706184387,27.333333333333332,0.0,131,36
