filename,noise_seed,degraded_mse,degraded_psnr,degraded_ssim,enhanced_mse,enhanced_psnr,enhanced_ssim,delta_mse,delta_psnr,delta_ssim,above_28_17
129__M_Right_ring_finger.BMP,20261221,0.001569885835414616,28.041319290253035,0.7560285621849299,0.0008506336016034699,30.702574658463767,0.9099039513522387,-0.0007192522338111461,2.661255368210732,0.1538753891673088,True
129__M_Right_thumb_finger.BMP,20261222,0.0017562456565878596,27.554147368133407,0.8715401126533449,0.0010442408482191517,29.811993222254827,0.9225329166772366,-0.0007120048083687079,2.2578458541214204,0.050992804023891725,True
12__M_Left_index_finger.BMP,20261223,0.00179155702275567,27.46769364291611,0.8164446737288237,0.0010072811427501293,29.968492963739873,0.9475549335579873,-0.0007842758800055407,2.500799320823763,0.13111025982916358,True
12__M_Left_little_finger.BMP,20261224,0.00179789568608967,27.45235509638305,0.8054681933316589,0.001116499519967882,29.521414593147508,0.947412825078249,-0.0006813961661217879,2.0690594967644564,0.1419446317465901,True
12__M_Left_middle_finger.BMP,20261225,0.001894210547448615,27.225717494546963,0.8742013385804892,0.0010995818867020207,29.587724228574462,0.9478726980274915,-0.0007946286607465943,2.3620067340274993,0.07367135944700232,True
12__M_Left_ring_finger.BMP,20261226,0.0018490896951060963,27.330420216992213,0.845764834541589,0.0011649742216629114,29.336836845207213,0.9475757127687932,-0.0006841154734431849,2.0064166282149998,0.10181087822720414,True
12__M_Left_thumb_finger.BMP,20261227,0.0019362600896522014,27.13036306162959,0.8790835735270977,0.0011902299779992108,29.24369115476301,0.9596506180552244,-0.0007460301116529906,2.1133280931334184,0.0805670445281268,True
12__M_Right_index_finger.BMP,20261228,0.001847191359759796,27.33488111499184,0.8313948191251159,0.0010865105880274268,29.63966037130405,0.9512868351044654,-0.0007606807717323691,2.3047792563122087,0.11989201597934951,True
12__M_Right_little_finger.BMP,20261229,0.0019157164387163398,27.176687740750587,0.8537634321506024,0.0011878537253220424,29.252370359513698,0.9389304311408997,-0.0007278627133942973,2.0756826187631106,0.08516699899029734,True
12__M_Right_middle_finger.BMP,20261230,0.0019387093659628742,27.124872916015683,0.8595281552355886,0.0013030392204098668,28.850425121836256,0.9371822794222832,-0.0006356701455530074,1.7255522058205734,0.0776541241866946,True
12__M_Right_ring_finger.BMP,20261231,0.001954267834133438,27.090159160957256,0.878064685748905,0.0012508777213638559,29.027851423709002,0.945216528355956,-0.0007033901127695822,1.9376922627517459,0.0671518426070511,True
12__M_Right_thumb_finger.BMP,20261232,0.0019611937792640534,27.074794929679662,0.88697100087291,0.0012262071537463039,29.114361545083426,0.9582672311077118,-0.0007349866255177495,2.039566615403764,0.0712962302348018,True
130__F_Left_index_finger.BMP,20261233,0.0019878454586957956,27.01617382033522,0.8371488888408541,0.0008423067800159546,30.74529703509263,0.9410371381390095,-0.0011455386786798408,3.7291232147574114,0.10388824929815532,True
130__F_Left_little_finger.BMP,20261234,0.001834992072738893,27.363658075825686,0.8016856696123779,0.0008139682375613895,30.893925416967377,0.9470184881807566,-0.0010210238351775034,3.530267341141691,0.14533281856837876,True
130__F_Left_middle_finger.BMP,20261235,0.0020254673960184585,26.9347474326945,0.7840536545504928,0.0008308513435783787,30.804766734949283,0.8996433346488476,-0.0011946160524400797,3.870019302254782,0.1155896800983548,True
130__F_Left_ring_finger.BMP,20261236,0.0020585082869914242,26.86447380312158,0.8473799080914854,0.0009258033113393186,30.334812702006246,0.9221828615051508,-0.0011327049756521055,3.470338898884666,0.07480295341366539,True
130__F_Left_thumb_finger.BMP,20261237,0.0019257405385286184,27.15402227219794,0.8449782974381447,0.0009033943216510842,30.441226435547343,0.9363829244215488,-0.001022346216877534,3.2872041633494042,0.09140462698340412,True
