image,candidate,member,parameters_json,baseline_psnr,baseline_mse,baseline_ssim,mse,psnr,ssim,coherence,contrast,fragmentation,continuity,ridge_coverage,delta_psnr,delta_mse,delta_ssim,runtime_seconds
34__M_Right_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.38889028602457,0.0018243618056768378,0.852031355201602,0.003577218157592251,24.464545734799295,0.8360473593457584,0.6302862763404846,0.17848314344882965,2.9679235949925804,36.26288659793814,0.4010162353515625,-2.924344551225275,0.0017528563519154132,-0.015983995855843647,6.3953599000233226
12__M_Left_middle_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.200596265626643,0.001905199125245581,0.8736786578543186,0.0034871296493739724,24.57531905517349,0.8574399135568701,0.6365471482276917,0.17968003451824188,2.3775727466288146,38.11574074074074,0.42999267578125,-2.6252772104531523,0.0015819305241283914,-0.016238744297448537,6.049053599999752
379__F_Left_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.29697459443381,0.001863384765742222,0.8307089306706786,0.002723189158737232,25.64922190557745,0.8259573368542827,0.5263093709945679,0.17670613527297974,7.639690859021054,15.41514360313316,0.343536376953125,-1.647752688856361,0.00085980439299501,-0.004751593816395894,6.219220299972221
216__M_Right_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.409242552997565,0.001815832331964324,0.8339104979358911,0.003290256524937576,24.82770240949172,0.816537825760603,0.5892555713653564,0.16023868322372437,1.8547857336063989,33.31983805668016,0.3948822021484375,-2.581540143505844,0.0014744241929732522,-0.01737267217528815,6.049007399997208
598__M_Right_little_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.232376829257564,0.0018913082504083206,0.873195821332097,0.0031125295012977435,25.0688652352991,0.8662443685198427,0.616689920425415,0.2175799012184143,6.9885641677255395,14.384615384615385,0.38427734375,-2.1635115939584644,0.001221221250889423,-0.0069514528122543995,6.069850199972279
241__M_Right_thumb_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.683054149489543,0.0017048830187297685,0.8502431259251237,0.0038056751939747136,24.195682805481947,0.8033785593195297,0.618037223815918,0.1647539734840393,1.4570651470016838,42.14358974358974,0.47125244140625,-3.4873713440075953,0.002100792175244945,-0.046864566605594016,6.2726188999949954
318__F_Left_little_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.680894438410597,0.001705731054009289,0.804882369456917,0.002805049770717067,25.52059428541146,0.8024043141846694,0.5090265274047852,0.17922596633434296,10.52299273913501,10.620418848167539,0.290008544921875,-2.160300152999138,0.001099318716707778,-0.002478055272247648,5.991728499997407
533__M_Left_thumb_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.13216588011231,0.0019354564872124708,0.877849622436881,0.0027473518878275067,25.6108571147338,0.8721599849561937,0.6705617904663086,0.18913856148719788,6.665286690126267,18.494983277591974,0.3685760498046875,-1.5213087653785102,0.0008118954006150359,-0.005689637480687293,5.9908540999749675
352__M_Left_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.179633251246813,0.001914417585057521,0.8731976190728247,0.0031348846539617278,25.037784341217847,0.8659416625331826,0.6338187456130981,0.20519956946372986,7.8071961982348945,14.660714285714286,0.359619140625,-2.1418489100289655,0.0012204670689042068,-0.007255956539642061,6.608720800024457
399__M_Right_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.19164994656221,0.0019091278159366633,0.7421257503849864,0.0024825067874528826,26.051095554209788,0.7428106913482622,0.49272334575653076,0.12482864409685135,20.491207673303297,9.570749108204518,0.3149871826171875,-1.1405543923524242,0.0005733789715162193,0.0006849409632757597,6.072773099993356
576__M_Left_middle_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",26.928755659828724,0.002028263774235365,0.9142761199680268,0.0036055723231402078,24.430257886273434,0.901094529699754,0.6623916625976562,0.20472079515457153,6.6154970760233915,18.453658536585365,0.41748046875,-2.4984977735552896,0.001577308548904843,-0.013181590268272814,6.1891565000405535
506__M_Right_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.395784631250596,0.0018214679623487747,0.8722582732038497,0.003104061638732285,25.080696633495727,0.8566480157762617,0.5533158183097839,0.20706704258918762,1.9810927290421243,29.259574468085106,0.43902587890625,-2.315087997754869,0.0012825936763835102,-0.015610257427588037,6.311076799989678
559__M_Right_index_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.192835645833707,0.001908606662071044,0.8851221825720071,0.003290925785124791,24.8268191152945,0.8757601608826928,0.640261709690094,0.21232247352600098,7.383666680189865,16.278787878787877,0.3761138916015625,-2.3660165305392056,0.0013823191230537468,-0.009362021689314326,6.0073406000155956
52__M_Right_little_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",26.879822313048408,0.0020512461016534865,0.7911558452983201,0.0024480868476052307,26.111731793505434,0.792370197519768,0.5150988101959229,0.13222761452198029,16.755916393159442,12.404312668463612,0.35333251953125,-0.768090519542973,0.00039684074595174425,0.0012143522214479452,5.947343300038483
384__F_Left_middle_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.13703414382276,0.0019332881351077943,0.8732754213032723,0.0029717115447045733,25.26993348553084,0.8674997281918265,0.6031593084335327,0.1995270699262619,9.449012148729906,11.743785850860421,0.3730316162109375,-1.8671006582919212,0.001038423409596779,-0.005775693111445768,5.794882600021083
410__M_Right_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.172578282168498,0.001917530019942655,0.8590272322995662,0.0030898016645171,25.100693971998517,0.8495143226816766,0.5941386222839355,0.17860186100006104,2.5538402896893464,26.390243902439025,0.4003143310546875,-2.071884310169981,0.001172271644574445,-0.009512909617889642,6.360893399978522
337__F_Right_index_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.1670497656429,0.0019199725669341115,0.8783707026723028,0.0035223968279874404,24.531617186421517,0.8667400498593375,0.6569818258285522,0.21089422702789307,4.934146625743035,24.08219178082192,0.3927459716796875,-2.6354325792213835,0.001602424261053329,-0.01163065281296527,6.447923399973661
74__F_Right_ring_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.081354535094363,0.001958233818376267,0.8777061184492111,0.0032122516042327087,24.931904453203803,0.8694258906373792,0.6553528904914856,0.20129448175430298,5.740884406516679,18.660919540229884,0.39337158203125,-2.14945008189056,0.0012540177858564416,-0.008280227811831908,6.118549900013022
296__M_Left_index_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.391662357015832,0.0018231976999867365,0.8645058621141016,0.003409452752439695,24.67315323549572,0.8550190409393087,0.6462031602859497,0.20798203349113464,6.268544443980108,17.60754716981132,0.3651275634765625,-2.7185091215201105,0.0015862550524529586,-0.009486821174792937,5.970680000027642
103__F_Left_middle_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.088767679458144,0.0019548940827578748,0.8772183270350099,0.0030580281142900513,25.14558526175201,0.8694763602480814,0.6379910707473755,0.19700337946414948,8.249990271237888,15.653206650831354,0.3921051025390625,-1.943182417706133,0.0011031340315321766,-0.007741966786928511,6.112381300015841
355__M_Right_middle_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.07127176320906,0.0019627854217751043,0.9183189378033877,0.00392653089461654,24.059909810949648,0.9013904894609563,0.7257477045059204,0.21354173123836517,3.414122976033533,35.49756097560976,0.4514007568359375,-3.0113619522594135,0.0019637454728414355,-0.016928448342431346,6.667073899996467
86__M_Right_index_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.582988301158558,0.0017446212977138959,0.8206633272415698,0.0035569812404037176,24.489184252867055,0.8044357588306814,0.5995194315910339,0.17504671216011047,2.073255010366275,49.110236220472444,0.3753509521484375,-3.093804048291503,0.0018123599426898218,-0.01622756841088835,6.890821100038011
576__M_Left_little_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.250599018190513,0.0018833892975043372,0.8615081280892491,0.002769077935496537,25.576648208958936,0.8556734905111678,0.5528415441513062,0.19378235936164856,12.227113067449203,9.827768014059753,0.3431854248046875,-1.6739508092315774,0.0008856886379921998,-0.005834637578081336,6.6223088999977335
537__M_Right_thumb_finger.BMP,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, blend=0.18)",M2 Modified Gabor,"{""blend"": 0.18, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""orientation_bins"": 12}",27.160549724632475,0.0019228483217214737,0.8889713668987751,0.002996859812866888,25.23333572010079,0.8795907810672522,0.6502203345298767,0.2016950249671936,4.228968433771334,24.12461059190031,0.40411376953125,-1.9272140045316846,0.0010740114911454144,-0.009380585831522903,6.753302500001155
