filename,noise_seed,degraded_mse,degraded_psnr,degraded_ssim,enhanced_mse,enhanced_psnr,enhanced_ssim,delta_mse,delta_psnr,delta_ssim,above_28_17
196__M_Right_little_finger.BMP,20261049,0.0018761953463726064,27.267219455758557,0.8496145704183579,0.0011864874342817,29.25736856899669,0.9159962919493914,-0.0006897079120909064,1.9901491132381324,0.0663817215310335,True
409__M_Left_middle_finger.BMP,20261050,0.001813000937840709,27.416019712498088,0.8328035222235322,0.0012499547993378036,29.031056915944248,0.8928171885949373,-0.0005630461385029053,1.6150372034461604,0.06001366637140515,True
177__F_Right_index_finger.BMP,20261051,0.0016389263814757422,27.85440553956599,0.7671509063327611,0.0012024730231260012,29.199246580218528,0.8646116508033276,-0.000436453358349741,1.3448410406525362,0.09746074447056652,True
414__M_Right_index_finger.BMP,20261052,0.0018237754529927988,27.39028633951304,0.8681252222614586,0.0011371638203334302,29.441769661461223,0.9432207591516971,-0.0006866116326593686,2.051483321948183,0.07509553689023851,True
221__M_Right_middle_finger.BMP,20261053,0.0016457979059057862,27.836234946027496,0.7665537431378364,0.0009988768492482914,30.004880523033023,0.9125191819307804,-0.0006469210566574948,2.1686455770055275,0.145965438792944,True
446__M_Left_thumb_finger.BMP,20261054,0.0018632370016890315,27.297318998116083,0.85847147796458,0.0011425879946961686,29.42110343433704,0.9259905983109474,-0.000720649006992863,2.1237844362209586,0.06751912034636742,True
374__M_Right_middle_finger.BMP,20261055,0.001877256911657024,27.264762880180655,0.8942547726875544,0.0012385752483062289,29.07077603182762,0.9429382489876748,-0.0006386816633507952,1.8060131516469653,0.048683476300120376,True
43__F_Left_little_finger.BMP,20261056,0.0017665290162845752,27.528792246266555,0.7562124528995157,0.0009065352814403997,30.426152889355915,0.9328509457155466,-0.0008599937348441755,2.8973606430893604,0.17663849281603095,True
1__M_Left_middle_finger.BMP,20261057,0.0019517276951205424,27.095807751713803,0.8979566565772891,0.0012387641124595263,29.07011384834913,0.9317625118416548,-0.0007129635826610161,1.9743060966353276,0.03380585526436575,True
316__M_Right_little_finger.BMP,20261058,0.0016199614734483437,27.904953138942528,0.7140708544096946,0.0008519904720757869,30.69565261979834,0.9407354099254608,-0.0007679710013725568,2.790699480855814,0.22666455551576614,True
262__M_Left_little_finger.BMP,20261059,0.0018724399788722919,27.275920947298808,0.86020055171448,0.0011721138909425537,29.31030187119326,0.942805776176095,-0.0007003260879297382,2.034380923894453,0.082605224461615,True
303__F_Right_ring_finger.BMP,20261060,0.0017606696349302393,27.543221256832492,0.8068201750925184,0.0010394043690897048,29.832154619719226,0.9451862815599441,-0.0007212652658405345,2.288933362886734,0.13836610646742575,True
57__M_Right_little_finger.BMP,20261061,0.0018736601257308123,27.273091855434156,0.8506207629360258,0.0010777518421904823,29.6748122613821,0.9366990026408434,-0.00079590828354033,2.4017204059479447,0.08607823970481754,True
145__M_Right_index_finger.BMP,20261062,0.001588529252343717,27.990047833458128,0.7119310542807579,0.0011298429858931328,29.469819061609837,0.765951541415453,-0.0004586862664505843,1.4797712281517086,0.054020487134695094,True
122__M_Right_middle_finger.BMP,20261063,0.0016513220928949983,27.821682086730885,0.7859535499025881,0.0009966617673779225,30.014522012507143,0.9209656665859223,-0.0006546603255170758,2.1928399257762585,0.13501211668333413,True
144__M_Right_little_finger.BMP,20261064,0.001820944998900527,27.39703171742005,0.8062842387848794,0.000998233119214958,30.007680252796618,0.941066193428278,-0.000822711879685569,2.610648535376569,0.1347819546433986,True
30__F_Right_middle_finger.BMP,20261065,0.0020639897300505075,26.85292467991285,0.870811713868618,0.001136603377671299,29.443910576861263,0.9401659411125183,-0.0009273863523792084,2.590985896948414,0.06935422724390028,True
17__M_Left_thumb_finger.BMP,20261066,0.0019278971373680644,27.149161415250834,0.8629840856476129,0.0010157600151326272,29.932088869484936,0.9424124570556879,-0.0009121371222354372,2.782927454234102,0.07942837140807502,True
508__F_Left_middle_finger.BMP,20261067,0.0020411504529544103,26.901249823100475,0.870451272647351,0.0010669364955077385,29.71861429189705,0.9345505515098572,-0.0009742139574466719,2.817364468796576,0.06409927886250621,True
452__F_Right_thumb_finger.BMP,20261068,0.0018728854514481574,27.274887839302995,0.8951370352739095,0.001197273695997636,29.218065588047303,0.9487811418516636,-0.0006756117554505214,1.9431777487443078,0.05364410657775409,True
297__M_Left_index_finger.BMP,20261069,0.0016824356205679476,27.740615453310454,0.7885925583304166,0.001055504850685539,29.765397665049534,0.9292307111485004,-0.0006269307698824086,2.0247822117390797,0.14063815281808378,True
425__M_Right_thumb_finger.BMP,20261070,0.0017326731519470508,27.61283354016261,0.8064885810800493,0.0013322756518095685,28.754059090438183,0.7970508411670923,-0.00040039750013748225,1.1412255502755713,-0.009437739912956933,True
380__M_Left_ring_finger.BMP,20261071,0.001874684956233667,27.270717056776967,0.8395324806115031,0.0011777322133148295,29.289534459668687,0.9340370496883392,-0.0006969527429188376,2.0188174028917203,0.09450456907683613,True
