image,candidate,member,parameters_json,baseline_psnr,baseline_mse,baseline_ssim,mse,psnr,ssim,coherence,contrast,fragmentation,continuity,ridge_coverage,delta_psnr,delta_mse,delta_ssim,runtime_seconds
241__M_Right_thumb_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.683054149489543,0.0017048830187297685,0.8502431259251237,0.0012427399375825694,29.056197446404273,0.8738932235167026,0.6752092242240906,0.17032642662525177,1.0824233548756805,58.739837398373986,0.4792938232421875,1.37314329691473,-0.00046214308114719913,0.023650097591578878,0.8828987000160851
318__F_Left_little_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.680894438410597,0.001705731054009289,0.804882369456917,0.001499621308086088,28.24018397325932,0.8299432041364312,0.5362585783004761,0.1817595660686493,10.104712041884817,10.623342175066313,0.29144287109375,0.5592895348487232,-0.00020610974592320114,0.025060834679514143,0.8484893999993801
533__M_Left_thumb_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.13216588011231,0.0019354564872124708,0.877849622436881,0.0016335928334401699,27.86856180499706,0.893599928573966,0.6938358545303345,0.1872677206993103,6.433554747879851,18.209621993127147,0.3652496337890625,0.73639592488475,-0.0003018636537723009,0.015750306137084946,1.0485119000077248
352__M_Left_ring_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.179633251246813,0.001914417585057521,0.8731976190728247,0.0019041649037481409,27.202954437211304,0.8876453281068802,0.6610719561576843,0.20378494262695312,6.733578960741965,16.127167630057805,0.3603057861328125,0.023321185964491065,-1.0252681309380098e-05,0.014447709034055567,0.958572199975606
399__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.19164994656221,0.0019091278159366633,0.7421257503849864,0.0013841498548315925,28.588168884895794,0.7772784237600565,0.5361614227294922,0.1246493011713028,19.29368745188607,10.076305220883533,0.317138671875,1.3965189383335819,-0.0005249779611050708,0.03515267337507011,1.1994202999630943
576__M_Left_middle_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",26.928755659828724,0.002028263774235365,0.9142761199680268,0.002111057889743268,26.754998572412095,0.9186280560075044,0.6801522374153137,0.19879916310310364,6.4240610285797715,17.583333333333332,0.4180450439453125,-0.17375708741662876,8.279411550790334e-05,0.0043519360394775886,1.1235941000049934
506__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.395784631250596,0.0018214679623487747,0.8722582732038497,0.0016262714221651447,27.88806969620619,0.8882357063591481,0.5755736827850342,0.20783858001232147,1.6575157981974515,29.805429864253394,0.4418792724609375,0.49228506495559543,-0.00019519654018362994,0.015977433155298315,0.8259591999812983
559__M_Right_index_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.192835645833707,0.001908606662071044,0.8851221825720071,0.0018662959049570093,27.29019496869418,0.8981905507162213,0.6660313010215759,0.2119261622428894,6.534629502642088,17.205211726384366,0.3782806396484375,0.09735932286047344,-4.231075711403471e-05,0.013068368144214193,0.8163798999739811
52__M_Right_little_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",26.879822313048408,0.0020512461016534865,0.7911558452983201,0.0014759280323259258,28.3093481861442,0.8243222708147764,0.5399143099784851,0.12916365265846252,13.193871793758952,13.12,0.3515777587890625,1.4295258730957912,-0.0005753180693275606,0.03316642551645632,0.827679599984549
384__F_Left_middle_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.13703414382276,0.0019332881351077943,0.8732754213032723,0.0019103023343677746,27.188978936125938,0.8887764261181951,0.6090425848960876,0.19459296762943268,8.50382055706187,12.15650406504065,0.371429443359375,0.05194479230317839,-2.2985800740019753e-05,0.01550100481492278,0.9617688999860547
410__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.172578282168498,0.001917530019942655,0.8590272322995662,0.0016952360571879932,27.707698188791156,0.8747810324321985,0.6195826530456543,0.17448017001152039,2.6116578349735047,24.914383561643834,0.40313720703125,0.5351199066226577,-0.00022229396275466173,0.01575380013263228,0.796306700038258
337__F_Right_index_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.1670497656429,0.0019199725669341115,0.8783707026723028,0.0016755132182141338,27.75852141642607,0.8924209657744169,0.6825516223907471,0.21192795038223267,4.714429244918463,23.914691943127963,0.394866943359375,0.5914716507831699,-0.00024445934871997763,0.014050263102114102,0.9271304000285454
74__F_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.081354535094363,0.001958233818376267,0.8777061184492111,0.001979639075047878,27.034139824673723,0.8907865059210658,0.6741512417793274,0.19435380399227142,5.4398507926639725,18.223837209302324,0.3927001953125,-0.04721471042063996,2.1405256671610997e-05,0.013080387471854693,1.082531200023368
296__M_Left_index_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.391662357015832,0.0018231976999867365,0.8645058621141016,0.0017171527575299283,27.65191068379354,0.8837355669220686,0.6723839044570923,0.21104025840759277,5.524168236032643,18.153846153846153,0.3646087646484375,0.26024832677770604,-0.00010604494245680814,0.01922970480796693,0.9865136999869719
103__F_Left_middle_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.088767679458144,0.0019548940827578748,0.8772183270350099,0.0020100579285882185,26.96791426309021,0.8889795453102589,0.6387028694152832,0.18978533148765564,8.135539670629122,15.587654320987655,0.3863677978515625,-0.12085341636793245,5.51638458303437e-05,0.011761218275249008,0.9994577000034042
355__M_Right_middle_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.07127176320906,0.0019627854217751043,0.9183189378033877,0.0020968810897981148,26.78426196863581,0.9260616474251747,0.7461861371994019,0.2104441225528717,2.6554621848739495,41.47878787878788,0.453948974609375,-0.28700979457325104,0.00013409566802301048,0.007742709621787025,0.9130206999834627
86__M_Right_index_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.582988301158558,0.0017446212977138959,0.8206633272415698,0.0015383809613524152,28.129361034645534,0.8403415844098926,0.6215506792068481,0.1767697036266327,1.9361865193013594,54.77064220183486,0.3782806396484375,0.5463727334869759,-0.00020624033636148066,0.019678257168322832,0.8604819999891333
576__M_Left_little_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.250599018190513,0.0018833892975043372,0.8615081280892491,0.0017999403138814953,27.447418958865185,0.878027217091918,0.575696587562561,0.19071853160858154,11.312015676494166,9.967332123411978,0.342620849609375,0.196819940674672,-8.344898362284189e-05,0.016519089002668852,0.8111636000103317
537__M_Right_thumb_finger.BMP,"M4 Directional Diffusion (iterations=4, step=0.16)",M4 Directional Diffusion,"{""iterations"": 4, ""step"": 0.16}",27.160549724632475,0.0019228483217214737,0.8889713668987751,0.0014620896753729253,28.3502598967278,0.9041892828676701,0.7006407976150513,0.20583492517471313,3.5470260986446625,26.648936170212767,0.4086761474609375,1.1897101720953245,-0.0004607586463485484,0.01521791596889499,0.9867420000373386
34__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.38889028602457,0.0018243618056768378,0.852031355201602,0.0020796174790451683,26.82016541007181,0.8690399244773388,0.6532379388809204,0.17066749930381775,2.7162477524006277,39.27167630057804,0.3988494873046875,-0.5687248759527606,0.0002552556733683305,0.017008569275736796,1.2594902999699116
12__M_Left_middle_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.200596265626643,0.001905199125245581,0.8736786578543186,0.002061752850727348,26.857633962777207,0.886231081771791,0.6554520130157471,0.16867415606975555,1.8778344671201814,41.3125,0.4306640625,-0.3429623028494362,0.00015655372548176692,0.012552423917472355,1.3194321999908425
379__F_Left_ring_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.29697459443381,0.001863384765742222,0.8307089306706786,0.0016041363576560145,27.947587178096075,0.8544702122713327,0.5624653697013855,0.17264997959136963,7.542481920227162,14.539845758354756,0.3439178466796875,0.6506125836622658,-0.0002592484080862075,0.02376128160065405,1.168292400019709
216__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.409242552997565,0.001815832331964324,0.8339104979358911,0.0017296608730837959,27.62039038712701,0.8552589968622327,0.6231542825698853,0.15337571501731873,1.2243648607284972,41.924324324324324,0.3988037109375,0.21114783412944504,-8.61714588805281e-05,0.021348498926341608,1.3780901999562047
598__M_Right_little_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.232376829257564,0.0018913082504083206,0.873195821332097,0.0025894877218713068,25.867861438606774,0.8842676610999703,0.6341018676757812,0.20634230971336365,6.81067139518014,14.73198847262248,0.378631591796875,-1.3645153906507907,0.0006981794714629862,0.011071839767873293,1.247219800017774
241__M_Right_thumb_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.683054149489543,0.0017048830187297685,0.8502431259251237,0.001258031611274627,29.00308445989596,0.877681783259213,0.6855741143226624,0.1674565076828003,0.8614638504243507,61.76521739130435,0.478240966796875,1.3200303104064162,-0.0004468514074551415,0.027438657334089234,1.353431100025773
318__F_Left_little_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.680894438410597,0.001705731054009289,0.804882369456917,0.0016070805669668705,27.9396235042268,0.83440841513443,0.5418969988822937,0.17876118421554565,9.981088463963017,10.564986737400531,0.29046630859375,0.2587290658162047,-9.865048704241859e-05,0.029526045677512935,1.2318748999969102
533__M_Left_thumb_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.13216588011231,0.0019354564872124708,0.877849622436881,0.001829672187753643,27.3762671344033,0.8942215848467946,0.6996989250183105,0.18244260549545288,6.451612903225806,18.526501766784452,0.3618621826171875,0.24410125429098883,-0.00010578429945882779,0.016371962409913565,1.1563596000196412
352__M_Left_ring_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.179633251246813,0.001914417585057521,0.8731976190728247,0.00223722461734313,26.502904105500026,0.8873952037468552,0.6665945053100586,0.19851599633693695,6.690530980993778,15.621468926553673,0.358062744140625,-0.676729145746787,0.0003228070322856091,0.014197584674030539,1.2799356000032276
399__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.19164994656221,0.0019091278159366633,0.7421257503849864,0.0013460703812396397,28.709322318023148,0.7849873462452293,0.5454646944999695,0.12224489450454712,19.676432006996066,9.940298507462687,0.3140716552734375,1.517672371460936,-0.0005630574346970237,0.04286159586024285,1.1848696999950334
576__M_Left_middle_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",26.928755659828724,0.002028263774235365,0.9142761199680268,0.002517307952622023,25.990636521737326,0.9144267516711354,0.68320232629776,0.192611962556839,6.551343393448656,17.42142857142857,0.414581298828125,-0.9381191380913982,0.000489044178386658,0.00015063170310858354,1.3971575000323355
506__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.395784631250596,0.0018214679623487747,0.8722582732038497,0.0017649746926604352,27.532615174244427,0.890093202696979,0.5806852579116821,0.20419400930404663,1.6648746141306232,29.0,0.4399261474609375,0.13683054299383102,-5.6493269688339494e-05,0.01783492949312926,1.4665587000199594
559__M_Right_index_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.192835645833707,0.001908606662071044,0.8851221825720071,0.002164455092349849,26.64651420406139,0.8981856695207954,0.6715183258056641,0.2068076729774475,6.680702890922341,16.747603833865814,0.376861572265625,-0.5463214417723172,0.00025584843027880513,0.013063486948788228,1.2935069000232033
52__M_Right_little_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",26.879822313048408,0.0020512461016534865,0.7911558452983201,0.0014303387569577141,28.44561093406048,0.8307274357486963,0.547820508480072,0.12653090059757233,12.763717706916971,13.248397435897436,0.3478851318359375,1.5657886210120715,-0.0006209073446957723,0.03957159045037628,1.2259941000374965
384__F_Left_middle_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.13703414382276,0.0019332881351077943,0.8732754213032723,0.0021887608921381855,26.598016796823458,0.8886505443252921,0.6116000413894653,0.18976205587387085,8.652094717668488,11.753507014028056,0.36859130859375,-0.5390173469993016,0.00025547275703039114,0.015375123022019821,1.339833699981682
410__M_Right_ring_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.172578282168498,0.001917530019942655,0.8590272322995662,0.0018901489446897105,27.235039718541927,0.8753578446685075,0.6242154240608215,0.16992788016796112,2.7019827225330135,24.263513513513512,0.4009552001953125,0.062461436373428825,-2.7381075252944434e-05,0.01633061236894129,1.745595599990338
337__F_Right_index_finger.BMP,"M4 Directional Diffusion (iterations=6, step=0.14)",M4 Directional Diffusion,"{""iterations"": 6, ""step"": 0.14}",27.1670497656429,0.0019199725669341115,0.8783707026723028,0.0018834718736932526,27.250408608289227,0.8929959571418762,0.6886196136474609,0.2072030007839203,4.461514587212911,24.223300970873787,0.393310546875,0.08335884264632654,-3.650069324085889e-05,0.014625254469573412,1.2061583999893628
