filename,subject_id,candidate,member,parameters_json,baseline_psnr,baseline_ssim,baseline_mse,psnr,ssim,mse,delta_psnr,delta_ssim,delta_mse,mean_absolute_change,runtime_seconds
424__M_Right_ring_finger.BMP,424,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.345673241984777,0.8621827862345576,0.0018426068264797268,27.346143427641366,0.862192014570415,0.001842407348834941,0.0004701856565887397,9.22833585748073e-06,-1.9947764478569184e-07,6.450764340115711e-05,0.00170330000037211
64__M_Left_middle_finger.BMP,64,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.366287206965186,0.8809769827733636,0.0018338815417542622,27.367817573446626,0.8810081346428394,0.0018332354325959785,0.0015303664814396711,3.115186947588722e-05,-6.461091582837374e-07,8.401051309192553e-05,0.0015913000024738722
443__M_Left_thumb_finger.BMP,443,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",26.800304933742755,0.8761664312357903,0.00208914943902406,26.800482408396373,0.8761650394154787,0.0020890640675738552,0.00017747465361850345,-1.3918203115581562e-06,-8.537145020472495e-08,8.501105912728235e-05,0.0015877000005275477
113__M_Right_thumb_finger.BMP,113,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.207380810346603,0.8842864897474051,0.0019022251483617964,27.208706559400607,0.8843125783994198,0.0019016445542222509,0.0013257490540041772,2.6088652014699676e-05,-5.805941395455299e-07,0.00010304967872798443,0.0015601000013703015
71__M_Left_little_finger.BMP,71,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.71066654139068,0.7914544510637522,0.0016940777788120003,27.71163745338842,0.7914672051145435,0.001693699091845813,0.0009709119977401315,1.2754050791263793e-05,-3.786869661873745e-07,7.28880986571312e-05,0.0017255000020668376
233__M_Right_ring_finger.BMP,233,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.32663857679203,0.8532075932916999,0.0018507005001051732,27.32708204002448,0.8532213884669543,0.001850511532536051,0.00044346323245036956,1.37951752543497e-05,-1.8896756912218683e-07,8.052767952904105e-05,0.0012618000000657048
439__M_Left_index_finger.BMP,439,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.243095184838253,0.8546553031085133,0.0018866462709150498,27.243601811371537,0.8546660044966936,0.0018864261968982643,0.000506626533283594,1.0701388180267557e-05,-2.200740167855337e-07,7.871543493820354e-05,0.0013503000009222887
344__M_Right_little_finger.BMP,344,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.731778392957537,0.7995503482174575,0.0016858625399856957,27.73262016219039,0.7995704115179479,0.001685535810138531,0.0008417692328528403,2.006330049042493e-05,-3.26729847164621e-07,6.5214691858273e-05,0.001568500003486406
196__M_Left_little_finger.BMP,196,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.35312935031732,0.80335026320225,0.0018394460933991352,27.35324849094178,0.8033548650655746,0.0018393956323043336,0.00011914062445939066,4.601863324626976e-06,-5.046109480158316e-08,5.579506978392601e-05,0.0016361999987566378
439__M_Right_index_finger.BMP,439,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.190461892047534,0.860179078065604,0.0019096501477369801,27.19105602464277,0.8601921860263944,0.0019093889176635803,0.0005941325952356635,1.3107960790348372e-05,-2.6123007339988284e-07,8.850682934280485e-05,0.0017876999991131015
596__M_Left_middle_finger.BMP,596,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",26.99262791235228,0.912509316891849,0.0019986521208996,26.993270324334716,0.9125169335539639,0.0019983565004928717,0.0006424119824366414,7.616662114906525e-06,-2.9562040672814413e-07,0.00010198194650001824,0.0014514000031340402
82__M_Left_index_finger.BMP,82,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.407533077197563,0.8338205388668776,0.0018165472230260648,27.407972223376444,0.8338310077287555,0.0018163635482444866,0.0004391461788806339,1.0468861877943603e-05,-1.83674781578224e-07,6.698905053781345e-05,0.0023672000024816953
353__M_Left_index_finger.BMP,353,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.210708483175573,0.7456378089148998,0.0019007681741822528,27.210572847837003,0.745648851257354,0.001900827538362898,-0.00013563533856952859,1.1042342454192777e-05,5.936418064522893e-08,3.9643695345148444e-05,0.0025395000011485536
29__F_Right_index_finger.BMP,29,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.13446795737326,0.8550214416386783,0.001934430826082868,27.134504551219806,0.8550228851819336,0.0019344145265512082,3.659384654497444e-05,1.4435432552639682e-06,-1.629953165971018e-08,6.547463999595493e-05,0.0016413999983342364
393__M_Left_little_finger.BMP,393,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.318831886242837,0.8610343153392672,0.0018540302314057613,27.31955568240916,0.861045522402525,0.001853721264054838,0.0007237961663228987,1.1207063257745453e-05,-3.089673509234017e-07,8.654947305331007e-05,0.002212900002632523
11__M_Right_little_finger.BMP,11,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.152824278914682,0.8622665558641552,0.0019262718237624946,27.15333137180211,0.8622730393250585,0.0019260469206708627,0.0005070928874282288,6.483460903261573e-06,-2.2490309163191585e-07,8.760287892073393e-05,0.0022634000015386846
265__M_Left_middle_finger.BMP,265,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.04, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.04}",27.421710121866024,0.8523282516956031,0.0018106269814393515,27.422598100237543,0.8523404026142061,0.001810256810205827,0.0008879783715194378,1.2150918602960026e-05,-3.701712335245095e-07,8.107977919280529e-05,0.002846700001100544
135__F_Left_thumb_finger.BMP,135,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.40938655376724,0.8404738877059519,0.0018157721246788688,27.41017034582539,0.8404805446033776,0.0018154444531534428,0.0007837920581472702,6.656897425738606e-06,-3.276715254260307e-07,0.00011095794616267085,0.002456599999277387
339__M_Right_index_finger.BMP,339,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.13878511628046,0.8817343702910244,0.0019325088362432837,27.139824425004125,0.8817527168727219,0.001932046423509212,0.001039308723665755,1.83465816975259e-05,-4.624127340716478e-07,0.0001226073072757572,0.002154300000256626
160__M_Left_middle_finger.BMP,160,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.146254995156678,0.8256858516879678,0.0019291877718492464,27.14632140140357,0.8257030531609655,0.0019291582736296318,6.640624689069341e-05,1.720147299766328e-05,-2.949821961456718e-08,9.339635289506987e-05,0.0026287000000593252
500__M_Left_ring_finger.BMP,500,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.295580705283417,0.8248268218860626,0.0018639829240834243,27.295505358937056,0.8248421889919043,0.0018640152628597996,-7.534634636030546e-05,1.5367105841712636e-05,3.233877637529546e-08,9.29422676563263e-05,0.0014062999980524182
393__M_Right_ring_finger.BMP,393,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.53648716712822,0.8377262864155174,0.0017634018143036256,27.53791456033959,0.83774907971102,0.0017628223332631743,0.0014273932113688659,2.2793295502587796e-05,-5.794810404512966e-07,0.00011591005022637546,0.0018271000008098781
151__M_Right_middle_finger.BMP,151,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.413045160037356,0.8508284536483288,0.0018142431165645374,27.41718626476676,0.850868378597796,0.001812514015620319,0.004141104729402656,3.9924949467140536e-05,-1.729100944218489e-06,0.00017654855037108064,0.0021731999986513983
265__M_Left_thumb_finger.BMP,265,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.243867806531142,0.8530412479772568,0.0018863106612669986,27.244379565365108,0.8530519292735458,0.0018860883975010776,0.0005117588339658141,1.0681296289005715e-05,-2.222637659210231e-07,0.00011042138794437051,0.0017014000004564878
458__M_Right_ring_finger.BMP,458,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",28.07503863890942,0.7279435409357548,0.0015577441756170914,28.07586724139278,0.7279620392161608,0.0015574469976373992,0.0008286024833594752,1.849828040600965e-05,-2.971779796921963e-07,6.123887578723952e-05,0.001489199999923585
384__F_Left_index_finger.BMP,384,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.585880267422205,0.7939810056756735,0.0017434599413858843,27.58618777710888,0.7939906826130152,0.0017433364970728068,0.00030750968667447864,9.67693734166275e-06,-1.2344431307752604e-07,7.875216397223994e-05,0.0013059999982942827
578__M_Right_middle_finger.BMP,578,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.115185164320064,0.891818957228303,0.0019430388473181024,27.116807858560904,0.8918414673466682,0.001942312987534543,0.0016226942408401612,2.2510118365293152e-05,-7.258597835594835e-07,0.00013263076834846288,0.001991400000406429
470__F_Left_middle_finger.BMP,470,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",28.16470653625059,0.7449561038237215,0.001525911501017648,28.165461941888168,0.7449794189204574,0.001525646109225625,0.0007554056375767004,2.3315096735920804e-05,-2.6539179202303073e-07,7.947959238663316e-05,0.0019741999967664015
64__M_Right_little_finger.BMP,64,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.444163471016246,0.8477464560411573,0.0018012900617678633,27.445838262406244,0.8477816598946453,0.0018005955552526124,0.0016747913899983757,3.520385348798616e-05,-6.945065152508343e-07,0.00012068825162714347,0.001614799999515526
184__M_Right_little_finger.BMP,184,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.192112369058048,0.8865373025163412,0.0019089245491009349,27.192877767323672,0.8865583454359174,0.0019085881509064183,0.0007653982656243841,2.104291957616411e-05,-3.363981945165087e-07,0.0001179595710709691,0.0020521000005828682
424__M_Right_little_finger.BMP,424,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.337320892699953,0.8497580680266619,0.0018461539368058535,27.33799109828138,0.8497717565634847,0.0018458690593186917,0.0006702055814251651,1.3688536822820119e-05,-2.848774871618432e-07,9.614109876565635e-05,0.0012670000032812823
196__M_Right_ring_finger.BMP,196,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.057676189333762,0.8875853133841157,0.0019689395425137503,27.058299565273533,0.8876041007356643,0.0019686569459105834,0.0006233759397709093,1.8787351548588127e-05,-2.8259660316692914e-07,0.00011723866919055581,0.0016188999979931396
506__M_Right_thumb_finger.BMP,506,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.373150894179908,0.8726340962157846,0.0018309855233806663,27.37389173677724,0.8726525204612613,0.001830673210782462,0.0007408425973309818,1.84242454767114e-05,-3.1231259820440824e-07,0.00011050327157136053,0.0029895999978180043
470__F_Right_index_finger.BMP,470,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",28.214565289387025,0.7059878581789732,0.0015084935968839085,28.215517421621428,0.7060175079985261,0.0015081629162035865,0.0009521322344028249,2.9649819552890477e-05,-3.306806803219948e-07,6.402648432413116e-05,0.0018673999984457623
344__M_Right_thumb_finger.BMP,344,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.33616603778286,0.8854889540035129,0.0018466449224242521,27.338009284435508,0.8855232503588796,0.00184586132972729,0.0018432466526476787,3.429635536666975e-05,-7.835926969621161e-07,0.00013587382272817194,0.001643399999011308
249__M_Left_ring_finger.BMP,249,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.286670865582614,0.700930704194814,0.0018678109342006519,27.286992250008968,0.7009591196791828,0.0018676727185059604,0.00032138442635343267,2.8415484368826682e-05,-1.3821569469149586e-07,5.269961548037827e-05,0.0018067999990307726
380__M_Right_ring_finger.BMP,380,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.430048920692375,0.7953303607811034,0.0018071537693830535,27.430447818420536,0.7953397416737079,0.0018069877906616311,0.0003988977281608186,9.380892604493596e-06,-1.659787214223704e-07,6.367256719386205e-05,0.0022099999987403862
62__M_Right_index_finger.BMP,62,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.219071292957725,0.8454904471601248,0.0018971115612948335,27.219579373757927,0.8455046256273389,0.0018968896313325567,0.0005080808002020376,1.4178467214076562e-05,-2.2192996227679215e-07,9.23601328395307e-05,0.0019332999981998
546__M_Right_ring_finger.BMP,546,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.41220324434771,0.8016949292868972,0.0018145948566559466,27.411905842861902,0.8017023398391009,0.0018147191229561826,-0.0002974014858097007,7.410552203657161e-06,1.2426630023598673e-07,8.4566832811106e-05,0.0018435999991197605
298__M_Right_ring_finger.BMP,298,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.422696694736175,0.8674880841903388,0.0018102157138198314,27.424408599706172,0.867509506726712,0.0018095023023628751,0.0017119049699978461,2.142253637316127e-05,-7.134114569562391e-07,0.00012442654406186193,0.0014894999985699542
82__M_Left_ring_finger.BMP,82,"M2 Modified Gabor (frequencies=0.075/0.095/0.115/0.14, orientation_bins=12, strength=0.06, orientation_offset=0, sigma_scale=0.55, gamma=0.5, detail_clip=0.1)",M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 0.0, ""sigma_scale"": 0.55, ""strength"": 0.06}",27.892192977055572,0.7594045024935603,0.0016247281394634915,27.892518563356884,0.7594167811774015,0.0016246063397586373,0.00032558630131163113,1.2278683841238092e-05,-1.217997048542658e-07,7.775492849759758e-05,0.0015243999987433199
