filename,subject_id,candidate,member,parameters_json,baseline_psnr,baseline_ssim,baseline_mse,psnr,ssim,mse,delta_psnr,delta_ssim,delta_mse,mean_absolute_change
600__M_Left_ring_finger.BMP,600,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.310341456038962,0.8390093911606371,0.001857658394379474,28.06105835086163,0.9389649401806593,0.001562766758894818,0.7507168948226663,0.09995554902002224,-0.00029489163548465603,0.007406667806208134
600__M_Left_thumb_finger.BMP,600,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.207857503343792,0.875479294952333,0.0019020163666061496,27.8258065816732,0.9412523611501455,0.0016497545766621447,0.6179490783294064,0.06577306619781254,-0.0002522617899440049,0.0062458328902721405
600__M_Right_index_finger.BMP,600,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.305187216878938,0.8529470467790365,0.0018598643859407287,28.04482082445511,0.933380178940773,0.0015686206124457293,0.7396336075761702,0.08043313216173642,-0.00029124377349499945,0.007243004161864519
600__M_Right_little_finger.BMP,600,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.918805267842984,0.7369490548488498,0.001614802723510412,29.50176335869554,0.9459336836580038,0.0011215629754812706,1.5829580908525571,0.20898462880915403,-0.0004932397480291414,0.012472547590732574
600__M_Right_middle_finger.BMP,600,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.34016167642271,0.8407204843213558,0.001844946735382432,28.127664184829104,0.9426744006587267,0.0015389821459373973,0.7875025084063942,0.10195391633737083,-0.0003059645894450346,0.007616060320287943
600__M_Right_ring_finger.BMP,600,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.513543547532386,0.804082875896126,0.0017727424533858249,28.517852111456243,0.9460450501820445,0.0014067430844988424,1.004308563923857,0.1419621742859185,-0.0003659993688869825,0.00913218967616558
600__M_Right_thumb_finger.BMP,600,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.40887796153935,0.8515884021518827,0.0018159847780061798,28.182717311541886,0.9368862853965759,0.0015195964448827056,0.773839350002536,0.08529788324469323,-0.0002963883331234742,0.007524675223976374
501__M_Left_index_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.43685245746518,0.8191895882745981,0.0018043249488174829,28.34907970179855,0.9347264513750076,0.0014624870521237905,0.9122272443333728,0.11553686310040956,-0.0003418378966936924,0.008709222078323364
501__M_Left_little_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.58424679240497,0.7924946965949238,0.0017441158175301977,28.724910694269575,0.9286557793875932,0.0013412475157368094,1.140663901864606,0.13616108279266947,-0.00040286830179338826,0.010136336088180542
501__M_Left_middle_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.52430149906059,0.8029155948780179,0.0017683566098870935,28.518760648040402,0.9342071988759041,0.001406448827045998,0.9944591489798107,0.1312916039978862,-0.0003619077828410956,0.009158249944448471
501__M_Left_ring_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.358389124902512,0.8241556460552215,0.0018372196742751177,28.2302982601103,0.9223753385808467,0.0015030387384615902,0.8719091352077868,0.09821969252562524,-0.0003341809358135275,0.008270462974905968
501__M_Left_thumb_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.81660114041582,0.7769351523290873,0.0016532551565629702,29.105737444484696,0.9497583928148746,0.0012286445414981654,1.289136304068876,0.17282324048578734,-0.0004246106150648048,0.010768938809633255
501__M_Right_index_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.4909620744602,0.8130318595907092,0.0017819839682411266,28.410697191379928,0.9060484274176359,0.0014418838612031747,0.9197351169197283,0.09301656782692669,-0.00034010010703795193,0.008456187322735786
501__M_Right_little_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.573768505254993,0.7845928464406728,0.0017483289520418919,28.80451059926035,0.9385448719103336,0.00131688830277134,1.2307420940053575,0.1539520254696608,-0.000431440649270552,0.010659152641892433
501__M_Right_middle_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.491269245747194,0.8174476757915616,0.0017818579351058632,28.51909493212386,0.9222680007927417,0.0014063405743780812,1.0278256863766657,0.1048203250011801,-0.00037551736072778197,0.009442079812288284
501__M_Right_ring_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.778547761307667,0.7602594677556157,0.0016678048170976419,29.16275561158209,0.9511223136259317,0.0012126191957807992,1.3842078502744215,0.190862845870316,-0.0004551856213168427,0.011375482194125652
501__M_Right_thumb_finger.BMP,501,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.340959923282963,0.8611186378437876,0.001844607659556476,27.994545765263545,0.9406483177858591,0.0015868848848049498,0.6535858419805827,0.0795296799420715,-0.0002577227747515261,0.006619148422032595
443__M_Left_index_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.135094969734823,0.8466296955327391,0.0019341515629242856,27.83623823405732,0.9229875180062056,0.0016457966598778545,0.7011432643224964,0.07635782247346645,-0.00028835490304643103,0.006865073926746845
443__M_Left_little_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.13340595635713,0.8394890675188899,0.0019349039195231878,27.908289553130693,0.9188323134841919,0.001618717435798483,0.774883596773563,0.07934324596530207,-0.0003161864837247048,0.007196313701570034
443__M_Left_middle_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.14151541310484,0.8253531774876117,0.0019312942998486661,27.959614844481138,0.9148692065690756,0.0015996998922458013,0.8180994313762966,0.08951602908146383,-0.0003315944076028648,0.0076346630230546
443__M_Left_ring_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.237265248598867,0.8298590763946772,0.0018891805912286746,28.12183938484061,0.9338051724257469,0.0015410476286287138,0.8845741362417421,0.10394609603106975,-0.0003481329625999608,0.008277896791696548
443__M_Left_thumb_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",26.800304933742755,0.8761664312357903,0.00208914943902406,27.32184028276007,0.9229676548156738,0.0018527463728897895,0.5215353490173165,0.04680122357988348,-0.00023640306613427042,0.0053056082688272
443__M_Right_index_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.35710649714296,0.896552869089663,0.0018377623514359127,27.835516582252346,0.9230695815932751,0.001646070158819814,0.47841008510938465,0.026516712503612094,-0.00019169219261609867,0.0047029759734869
443__M_Right_little_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.00440155233622,0.8630209608132839,0.0019932411512218785,27.598218703199922,0.9194315755735636,0.0017385137491530308,0.5938171508637033,0.05641061476027964,-0.0002547274020688478,0.005987953394651413
443__M_Right_middle_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.064112289055643,0.8992271602718234,0.001966023800672798,27.51419610108642,0.9330967134363651,0.0017724761081910046,0.4500838120307762,0.033869553164541766,-0.00019354769248179334,0.004664241336286068
443__M_Right_ring_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",26.925258364749403,0.8801929126424491,0.0020298977562655464,27.47994270584195,0.9263179675078392,0.0017865111431866474,0.5546843410925462,0.04612505486539009,-0.000243386613078899,0.00563941802829504
443__M_Right_thumb_finger.BMP,443,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.180918571542815,0.9082978897159397,0.001913851085644088,27.58217566129227,0.9425605088486672,0.0017449477769873128,0.4012570897494534,0.034262619132727434,-0.00016890330865677525,0.0043164389207959175
572__F_Left_index_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.6241298412811,0.7974931483537555,0.001728172204909599,28.7245421044805,0.9444113767782449,0.0013413613534987313,1.1004122631993987,0.14691822842448943,-0.0003868108514108678,0.009762397035956383
572__F_Left_little_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.812594150599153,0.7617954299381375,0.0016547812255908382,29.2572906757827,0.9529368091785908,0.0011865087148073055,1.444696525183545,0.19114137924045327,-0.0004682725107835327,0.01161794550716877
572__F_Left_middle_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.320467020532956,0.8414032366846502,0.0018533323137710088,28.155484514306174,0.941671045470357,0.0015291551389387936,0.8350174937732184,0.10026780878570674,-0.00032417717483221526,0.007988795638084412
572__F_Left_ring_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.400851017810083,0.8340889724407196,0.0018193443157140715,28.29469929748752,0.9398158621600866,0.0014809147892393098,0.8938482796774352,0.10572688971936706,-0.0003384295264747617,0.008334558457136154
572__F_Left_thumb_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.305828412733867,0.834587592176944,0.0018595898143411753,28.080797734449167,0.9469662948035001,0.0015556798500800046,0.7749693217153002,0.11237870262655614,-0.0003039099642611707,0.007846811786293983
572__F_Right_index_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.46236185610437,0.8347724638455808,0.0017937578488015497,28.329293202587355,0.9224995638171435,0.0014691653591483458,0.8669313464829855,0.0877270999715627,-0.0003245924896532039,0.007984485477209091
572__F_Right_little_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.974544939353972,0.7329479814072252,0.001594209915804351,29.767665396439522,0.9248675926610231,0.0010549538474460662,1.79312045708555,0.19191961125379797,-0.0005392560683582849,0.013230851851403713
572__F_Right_middle_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.286906419383943,0.8481148620772362,0.0018677096301195127,28.083247549151103,0.9403461433966159,0.0015548025530342524,0.7963411297671605,0.09223128131937974,-0.00031290707708526034,0.007608453277498484
572__F_Right_ring_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.675962306992894,0.7896063315761983,0.0017076692938429667,28.90248090808099,0.9465740093392133,0.0012875138490388177,1.2265186010880953,0.156967677763015,-0.000420155444804149,0.010394399985671043
572__F_Right_thumb_finger.BMP,572,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.222879613560988,0.8812139176847636,0.0018954487167133127,27.732491978881363,0.9280081702365875,0.0016855855599638596,0.5096123653203755,0.0467942525518239,-0.00020986315674945306,0.005183636676520109
29__F_Left_index_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.623691427691885,0.7954367920094132,0.0017283466700372958,28.691199724262283,0.9362738587958813,0.0013516991091683164,1.0675082965703986,0.14083706678646812,-0.00037664756086897943,0.009195547550916672
29__F_Left_little_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.41274074675311,0.8241425118806959,0.0018143702881231619,28.28006626705571,0.9387625386807918,0.0014859129692315468,0.8673255203026002,0.11462002680009598,-0.00032845731889161504,0.00838935375213623
29__F_Left_middle_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.14871397879486,0.8713243151237965,0.0019280957712296085,27.708835985334254,0.9326859220490455,0.0016947919849828368,0.5601220065393946,0.06136160692524906,-0.0002333037862467717,0.005910402163863182
29__F_Left_ring_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.068069623154493,0.8852838855306506,0.0019642331563697636,27.59999355942099,0.9398285676532984,0.0017378034059066507,0.531923936266498,0.054544682122647736,-0.00022642975046311287,0.005740906111896038
29__F_Left_thumb_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.00724258759245,0.8884813020378352,0.0019919376539917696,27.454652226909133,0.9385306648215056,0.0017969449696566622,0.44740963931668176,0.05004936278367045,-0.0001949926843351074,0.004963790997862816
29__F_Right_index_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.13446795737326,0.8550214416386783,0.001934430826082868,27.79897850774549,0.9418498890953064,0.0016599773002760846,0.6645105503722277,0.0868284474566281,-0.00027445352580678334,0.006977979559451342
29__F_Right_little_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.241294751244425,0.8476442870678902,0.0018874285708654986,27.927459137920696,0.9416797913287281,0.0016115882273524253,0.6861643866762712,0.09403550426083795,-0.0002758403435130733,0.006915253587067127
29__F_Right_middle_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.250855791884682,0.83831398543185,0.0018832779466694744,27.970994605647427,0.9372889593803883,0.0015955137065652592,0.7201388137627447,0.09897497394853827,-0.0002877642401042152,0.007414939813315868
29__F_Right_ring_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",26.977191599302174,0.8919698833798766,0.002005768654746689,27.429346629381474,0.9414238090417385,0.0018074460252288423,0.45215503007930025,0.04945392566186191,-0.0001983226295178466,0.005045898724347353
29__F_Right_thumb_finger.BMP,29,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",26.97520674425169,0.9095325257153511,0.0020066855602344016,27.329472658862777,0.9404134358793497,0.0018494931796543123,0.35426591461108714,0.03088091016399852,-0.00015719238058008937,0.00421602139249444
236__M_Left_index_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.230110186596267,0.8644258776392341,0.0018922956078444896,27.91851630790911,0.9356082823081017,0.0016149101687649948,0.6884061213128412,0.0711824046688676,-0.00027738543907949477,0.006533622741699219
236__M_Left_little_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.487337971316265,0.8122688657089174,0.001783471619891689,28.47252163773104,0.94483798504138,0.0014215031821368288,0.9851836664147768,0.13256911933246252,-0.0003619684377548602,0.009131109341979027
236__M_Left_middle_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.268425888389103,0.8386161139320135,0.0018756742278643796,28.005675243484806,0.9408244074373245,0.0015828234493002295,0.7372493550957024,0.10220829350531102,-0.0002928507785641501,0.007429780438542366
236__M_Left_ring_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.080380833903757,0.8716979291836321,0.00195867290946392,27.700502364764237,0.9274061862181425,0.0016980472215912844,0.6201215308604802,0.05570825703451043,-0.0002606256878726354,0.006293264217674732
236__M_Left_thumb_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.252487499118946,0.8528684914248585,0.0018825705047901583,27.96065729547521,0.9494047648183107,0.001599315957222991,0.7081697963562661,0.09653627339345217,-0.0002832545475671673,0.007236531935632229
236__M_Right_index_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.53921246464294,0.857044079580307,0.0017622955863351969,28.290452100774036,0.9404234426316023,0.0014823637629713577,0.7512396361310962,0.08337936305129523,-0.0002799318233638391,0.006752368062734604
236__M_Right_little_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.254971723082324,0.8556590841823817,0.0018814939565873446,27.967638182019023,0.9465570040149689,0.0015967472681319688,0.7126664589366989,0.09089791983258722,-0.0002847466884553758,0.007134501822292805
236__M_Right_middle_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.369746618381576,0.870484657946229,0.0018324213287117393,28.00641617160263,0.9457799107142687,0.0015825534347330495,0.6366695532210542,0.07529525276803972,-0.0002498678939786899,0.00634273886680603
236__M_Right_ring_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.35531229242566,0.8474338980606199,0.001838521744710349,28.101595913577704,0.9452102456392646,0.0015482475756769002,0.7462836211520454,0.09777634757864473,-0.0002902741690334488,0.007234521210193634
236__M_Right_thumb_finger.BMP,236,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.43324241478733,0.8936245013394952,0.0018058254049184786,27.97896691836386,0.9337051438584327,0.0015925875200866958,0.5457245035765297,0.040080642518937504,-0.00021323788483178273,0.0049938601441681385
71__M_Left_index_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.400723074409225,0.852191063885957,0.0018193979144903785,28.220307203134393,0.9561834163787365,0.0015065004983938857,0.8195841287251682,0.1039923524927795,-0.0003128974160964929,0.007708108983933926
71__M_Left_little_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.71066654139068,0.7914544510637522,0.0016940777788120003,28.878884707138873,0.9530557514183521,0.0012945282409614913,1.1682181657481934,0.16160130035459985,-0.00039954953785050905,0.010037935338914394
71__M_Left_middle_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.324002819836846,0.8594442137144804,0.0018518240412643122,28.053890338630264,0.9499228698083162,0.001565348228650482,0.7298875187934186,0.09047865609383576,-0.0002864758126138302,0.0071693966165184975
71__M_Left_ring_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.206743096008278,0.8708310496015549,0.0019025044899998523,27.829713066647223,0.9470320972756148,0.0016482712873101364,0.6229699706389447,0.07620104767405989,-0.0002542332026897159,0.006402646657079458
71__M_Left_thumb_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.216405175825415,0.8884816764104366,0.0018982765483447198,27.794364262197604,0.9513916628616452,0.0016617419124557815,0.5779590863721893,0.0629099864512086,-0.00023653463588893834,0.0058828359469771385
71__M_Right_index_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.699973363822046,0.8149432333825231,0.0016982540681729117,28.75519563687132,0.9517362801448107,0.0013319270415719053,1.0552222730492744,0.13679304676228765,-0.0003663270266010064,0.008967348374426365
71__M_Right_little_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.569618878214843,0.8136471458607912,0.0017500002558434424,28.660526360833543,0.9529224602148533,0.0013612796866478596,1.0909074826187002,0.13927531435406204,-0.00038872056919558276,0.009433064609766006
71__M_Right_middle_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.378813624145167,0.8729499959701598,0.0018285996722272328,28.06094888336817,0.9484563918076754,0.0015628061502117956,0.6821352592230028,0.07550639583751562,-0.00026579352201543723,0.006522209383547306
71__M_Right_ring_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.672722631596756,0.8099496431675554,0.0017089436269009956,28.73892398935179,0.9567512979679108,0.0013369267132911278,1.066201357755034,0.14680165480035545,-0.00037201691360986785,0.00914090033620596
71__M_Right_thumb_finger.BMP,71,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.40409092316142,0.8698846017852724,0.0018179875622943683,28.009647120022443,0.9298092398087978,0.001581376526613847,0.6055561968610235,0.059924638023525434,-0.00023661103568052132,0.00592239061370492
470__F_Left_index_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",28.133949643174056,0.7459431124183834,0.0015367564184578272,29.854290693084128,0.9560430695843697,0.0010341199837544059,1.720341049910072,0.21009995716598628,-0.0005026364347034214,0.01236792840063572
470__F_Left_little_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",28.327626771703812,0.7130688598952889,0.0014697292005971575,30.381246530105575,0.9529747882825136,0.0009159575504386949,2.053619758401762,0.2399059283872247,-0.0005537716501584627,0.013639191165566444
470__F_Left_middle_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",28.16470653625059,0.7449561038237215,0.001525911501017648,29.90469366123323,0.9520508784959316,0.0010221876602183497,1.7399871249826404,0.20709477467221016,-0.0005037238407992982,0.012379972264170647
470__F_Left_ring_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",28.377701313850427,0.7209687273773551,0.0014528804121575277,30.446999025453007,0.9507653876973391,0.0009021943384860813,2.06929771160258,0.22979666031998403,-0.0005506860736714463,0.013344108127057552
470__F_Left_thumb_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.507522688430683,0.8424409932396412,0.0017752018064236539,28.37789618737969,0.9538866713434457,0.0014528152210042306,0.8703734989490073,0.11144567810380457,-0.00032238658541942325,0.00802130252122879
470__F_Right_index_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",28.214565289387025,0.7059878581789732,0.0015084935968839085,30.049088486965417,0.8787984385209083,0.000988760597546382,1.8345231975783918,0.17281058034193508,-0.0005197329993375265,0.01282472349703312
470__F_Right_little_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",28.225990208025095,0.7106608752552271,0.0015045304409989717,30.365281995571326,0.9458569863319397,0.0009193307789902077,2.139291787546231,0.23519611107671257,-0.000585199662008764,0.014484373852610588
470__F_Right_middle_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.99238090038815,0.7877955089430213,0.0015876761100837291,29.419423539821533,0.9494629098825454,0.001143030044655467,1.4270426394333846,0.16166740093952414,-0.00044464606542826213,0.010690196417272091
470__F_Right_ring_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",28.175147109810183,0.749459243629396,0.0015222475684804621,29.894467525029633,0.937324900404334,0.0010245973953127204,1.7193204152194497,0.18786565677493805,-0.0004976501731677417,0.011875704862177372
470__F_Right_thumb_finger.BMP,470,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.378970878121308,0.9028311878447532,0.001828533461539503,27.847704169217486,0.9310820793199539,0.0016414572749502297,0.46873329109617856,0.028250891475200657,-0.00018707618658927332,0.004519717767834663
503__M_Left_index_finger.BMP,503,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.558826483469133,0.8253404413299561,0.0017543544857281078,28.5390748455601,0.9440819418531656,0.0013998855009757765,0.9802483620909683,0.11874150052320953,-0.00035446898475233126,0.00873684510588646
503__M_Left_little_finger.BMP,503,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.795892542403124,0.7767085953725874,0.0016611572491486452,29.128905421887392,0.9471983009308577,0.0012221076363807056,1.3330128794842686,0.17048970555827025,-0.00043904961276793964,0.010945439338684082
503__M_Left_middle_finger.BMP,503,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.554136114835103,0.8208168461535275,0.0017562502073207595,28.551405304041964,0.9379527205328941,0.0013959165927902527,0.997269189206861,0.11713587437936668,-0.0003603336145305068,0.00892909150570631
503__M_Left_ring_finger.BMP,503,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.62301142125986,0.8177495028933287,0.0017286173110234886,28.637125036716405,0.9439500205751657,0.0013686345409859844,1.0141136154565444,0.12620051768183704,-0.00035998277003750426,0.009005782194435596
503__M_Left_thumb_finger.BMP,503,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.846020264971038,0.7823283968015909,0.0016420938459679472,29.136814270453037,0.9401995881783962,0.0012198841062233902,1.2907940054819989,0.15787119137680528,-0.00042220973974455706,0.010548129677772522
503__M_Right_index_finger.BMP,503,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.79343889482849,0.8155751483942568,0.0016620960236962943,28.886995175532416,0.9245565888313055,0.0012921129598007482,1.0935562807039254,0.10898144043704872,-0.00036998306389554613,0.009122907184064388
503__M_Right_little_finger.BMP,503,M1 NLM (h=0.03),M1 NLM,"{""h"": 0.03}",27.991153400585176,0.7409707042609454,0.0015881249178941682,29.643585607663304,0.959385669880867,0.0010855290226808054,1.652432207078128,0.21841496561992169,-0.0005025958952133629,0.012559005990624428
