severity,filename,method,parameters_json,paired_clean_reference_available,coherence_before,contrast_before,fragmentation_before,continuity_before,ridge_coverage_before,coherence_after,contrast_after,fragmentation_after,continuity_after,ridge_coverage_after,delta_coherence,delta_contrast,delta_fragmentation,delta_continuity,delta_ridge_coverage
Altered-Easy,164__M_Right_thumb_finger_Zcut.BMP,M3 TV,"{""weight"": 0.02}",False,0.5028946399688721,0.23022674024105072,5.108824970256841,13.633832976445396,0.436065673828125,0.5154491662979126,0.22060716152191162,4.89074979768481,13.231277533039648,0.4336700439453125,0.012554526329040527,-0.009619578719139099,-0.21807517257203113,-0.4025554434057472,-0.0023956298828125
Altered-Easy,164__M_Right_thumb_finger_Zcut.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.5028946399688721,0.23022674024105072,5.108824970256841,13.633832976445396,0.436065673828125,0.5075756311416626,0.2264295518398285,5.052808870486684,13.565874730021598,0.4348602294921875,0.004680991172790527,-0.003797188401222229,-0.05601609977015709,-0.06795824642379777,-0.0012054443359375
Altered-Easy,365__M_Left_index_finger_Zcut.BMP,M1 NLM,"{""h"": 0.07}",False,0.7072365283966064,0.15735501050949097,2.7673705722070845,26.557377049180328,0.3583984375,0.8008907437324524,0.14520390331745148,1.2823347335839046,41.549019607843135,0.3450775146484375,0.09365421533584595,-0.01215110719203949,-1.48503583862318,14.991642558662807,-0.0133209228515625
Altered-Easy,365__M_Left_index_finger_Zcut.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.7072365283966064,0.15735501050949097,2.7673705722070845,26.557377049180328,0.3583984375,0.7096596956253052,0.15745443105697632,2.809586650206462,26.540983606557376,0.3584442138671875,0.0024231672286987305,9.942054748535156e-05,0.04221607799937743,-0.016393442622952392,4.57763671875e-05
Altered-Easy,365__M_Left_index_finger_Zcut.BMP,M3 TV,"{""weight"": 0.02}",False,0.7072365283966064,0.15735501050949097,2.7673705722070845,26.557377049180328,0.3583984375,0.7318233251571655,0.14888545870780945,1.7301786409446775,33.70992366412214,0.3527679443359375,0.024586796760559082,-0.008469551801681519,-1.037191931262407,7.152546614941809,-0.0056304931640625
Altered-Easy,365__M_Left_index_finger_Zcut.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.7072365283966064,0.15735501050949097,2.7673705722070845,26.557377049180328,0.3583984375,0.7141107320785522,0.1534794569015503,2.543651649062298,28.517857142857142,0.3539276123046875,0.006874203681945801,-0.003875553607940674,-0.2237189231447867,1.9604800936768143,-0.0044708251953125
Altered-Easy,346__M_Left_little_finger_Obl.BMP,M1 NLM,"{""h"": 0.07}",False,0.6533328294754028,0.1673574000597,2.9640771544859317,29.901840490797547,0.35235615968574147,0.7264202833175659,0.16009554266929626,2.426962176023445,35.528,0.34598688171361575,0.07308745384216309,-0.0072618573904037476,-0.5371149784624865,5.626159509202452,-0.00636927797212572
Altered-Easy,346__M_Left_little_finger_Obl.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.6533328294754028,0.1673574000597,2.9640771544859317,29.901840490797547,0.35235615968574147,0.6542626023292542,0.16748611629009247,2.963028480452857,30.074074074074073,0.3524918549003102,0.0009297728538513184,0.00012871623039245605,-0.0010486740330746258,0.17223358327652605,0.0001356952145687429
Altered-Easy,346__M_Left_little_finger_Obl.BMP,M3 TV,"{""weight"": 0.02}",False,0.6533328294754028,0.1673574000597,2.9640771544859317,29.901840490797547,0.35235615968574147,0.6754199862480164,0.1603180319070816,2.783514411421388,28.925465838509318,0.34972523159051655,0.022087156772613525,-0.007039368152618408,-0.18056274306454378,-0.9763746522882286,-0.002630928095224916
Altered-Easy,346__M_Left_little_finger_Obl.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.6533328294754028,0.1673574000597,2.9640771544859317,29.901840490797547,0.35235615968574147,0.6566585898399353,0.16303089261054993,2.930728241563055,30.727848101265824,0.3510467490763979,0.0033257603645324707,-0.0043265074491500854,-0.03334891292287656,0.8260076104682774,-0.0013094106093435864
Altered-Easy,465__F_Right_little_finger_Zcut.BMP,M1 NLM,"{""h"": 0.07}",False,0.652302622795105,0.18993210792541504,3.1400294129337416,25.78440366972477,0.3838958740234375,0.7183860540390015,0.18249297142028809,2.5460476588296137,29.63586956521739,0.3835601806640625,0.06608343124389648,-0.007439136505126953,-0.5939817541041279,3.8514658954926198,-0.000335693359375
Altered-Easy,465__F_Right_little_finger_Zcut.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.652302622795105,0.18993210792541504,3.1400294129337416,25.78440366972477,0.3838958740234375,0.6533376574516296,0.19004422426223755,3.100158982511924,25.581818181818182,0.3839111328125,0.0010350346565246582,0.00011211633682250977,-0.039870430421817815,-0.20258548790658892,1.52587890625e-05
Altered-Easy,465__F_Right_little_finger_Zcut.BMP,M3 TV,"{""weight"": 0.02}",False,0.652302622795105,0.18993210792541504,3.1400294129337416,25.78440366972477,0.3838958740234375,0.6705776453018188,0.18038350343704224,3.0685848643047864,25.91549295774648,0.3828887939453125,0.018275022506713867,-0.009548604488372803,-0.07144454862895522,0.13108928802170894,-0.001007080078125
Altered-Easy,465__F_Right_little_finger_Zcut.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.652302622795105,0.18993210792541504,3.1400294129337416,25.78440366972477,0.3838958740234375,0.6564546823501587,0.18319153785705566,3.1592417819723266,25.32126696832579,0.381561279296875,0.004152059555053711,-0.006740570068359375,0.01921236903858503,-0.4631367013989802,-0.0023345947265625
Altered-Easy,258__M_Left_little_finger_Zcut.BMP,M1 NLM,"{""h"": 0.07}",False,0.6374750733375549,0.1774386614561081,5.339028296849974,17.053459119496857,0.34295654296875,0.7054336071014404,0.16954782605171204,3.0100184195157014,24.694174757281555,0.3396453857421875,0.0679585337638855,-0.007890835404396057,-2.3290098773342724,7.640715637784698,-0.0033111572265625
Altered-Easy,258__M_Left_little_finger_Zcut.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.6374750733375549,0.1774386614561081,5.339028296849974,17.053459119496857,0.34295654296875,0.6393139958381653,0.17757970094680786,5.339028296849974,17.066037735849058,0.34295654296875,0.0018389225006103516,0.00014103949069976807,0.0,0.012578616352200811,0.0
Altered-Easy,258__M_Left_little_finger_Zcut.BMP,M3 TV,"{""weight"": 0.02}",False,0.6374750733375549,0.1774386614561081,5.339028296849974,17.053459119496857,0.34295654296875,0.6557168960571289,0.16879591345787048,4.752723848809577,18.199288256227756,0.3403167724609375,0.018241822719573975,-0.00864274799823761,-0.5863044480403969,1.1458291367308995,-0.0026397705078125
Altered-Easy,258__M_Left_little_finger_Zcut.BMP,M4 Directional Diffusion,"{""iterations"": 2, ""step"": 0.12}",False,0.6374750733375549,0.1774386614561081,5.339028296849974,17.053459119496857,0.34295654296875,0.6388272047042847,0.17197653651237488,5.151406557964522,17.48051948051948,0.34063720703125,0.0013521313667297363,-0.005462124943733215,-0.18762173888545153,0.42706036102262246,-0.0023193359375
Altered-Easy,258__M_Right_index_finger_Obl.BMP,M1 NLM,"{""h"": 0.07}",False,0.6324437856674194,0.16039636731147766,1.654819662266351,37.35099337748344,0.4057159423828125,0.7251932621002197,0.15508615970611572,0.9484144983712012,52.03260869565217,0.38786705904932506,0.09274947643280029,-0.0053102076053619385,-0.7064051638951497,14.681615318168731,-0.017848883333487442
Altered-Easy,258__M_Right_index_finger_Obl.BMP,M2 Modified Gabor,"{""detail_clip"": 0.1, ""frequencies"": [0.075, 0.095, 0.115, 0.14], ""gamma"": 0.5, ""orientation_bins"": 12, ""orientation_offset"": 1.5707963267948966, ""sigma_scale"": 0.55, ""strength"": 0.12}",False,0.6324437856674194,0.16039636731147766,1.654819662266351,37.35099337748344,0.4057159423828125,0.6330310106277466,0.16050833463668823,1.7300387378239122,37.0328947368421,0.4057159423828125,0.0005872249603271484,0.00011196732521057129,0.07521907555756124,-0.3180986406413382,0.0
