split,filename,subject_id,noise_seed,psnr,ssim,mse
development,71__M_Right_thumb_finger.BMP,71,20260982,27.40409092316142,0.8698846017852724,0.0018179875622943683
development,470__F_Left_index_finger.BMP,470,20260983,28.133949643174056,0.7459431124183834,0.0015367564184578272
development,470__F_Left_little_finger.BMP,470,20260984,28.327626771703812,0.7130688598952889,0.0014697292005971575
development,470__F_Left_middle_finger.BMP,470,20260985,28.16470653625059,0.7449561038237215,0.001525911501017648
development,470__F_Left_ring_finger.BMP,470,20260986,28.377701313850427,0.7209687273773551,0.0014528804121575277
development,470__F_Left_thumb_finger.BMP,470,20260987,27.507522688430683,0.8424409932396412,0.0017752018064236539
development,470__F_Right_index_finger.BMP,470,20260988,28.214565289387025,0.7059878581789732,0.0015084935968839085
development,470__F_Right_little_finger.BMP,470,20260989,28.225990208025095,0.7106608752552271,0.0015045304409989717
development,470__F_Right_middle_finger.BMP,470,20260990,27.99238090038815,0.7877955089430213,0.0015876761100837291
development,470__F_Right_ring_finger.BMP,470,20260991,28.175147109810183,0.749459243629396,0.0015222475684804621
development,470__F_Right_thumb_finger.BMP,470,20260992,27.378970878121308,0.9028311878447532,0.001828533461539503
development,503__M_Left_index_finger.BMP,503,20260993,27.558826483469133,0.8253404413299561,0.0017543544857281078
development,503__M_Left_little_finger.BMP,503,20260994,27.795892542403124,0.7767085953725874,0.0016611572491486452
development,503__M_Left_middle_finger.BMP,503,20260995,27.554136114835103,0.8208168461535275,0.0017562502073207595
development,503__M_Left_ring_finger.BMP,503,20260996,27.62301142125986,0.8177495028933287,0.0017286173110234886
development,503__M_Left_thumb_finger.BMP,503,20260997,27.846020264971038,0.7823283968015909,0.0016420938459679472
development,503__M_Right_index_finger.BMP,503,20260998,27.79343889482849,0.8155751483942568,0.0016620960236962943
development,503__M_Right_little_finger.BMP,503,20260999,27.991153400585176,0.7409707042609454,0.0015881249178941682
development,503__M_Right_middle_finger.BMP,503,20261000,27.683429520839404,0.7966362979086637,0.0017047356678858785
development,503__M_Right_ring_finger.BMP,503,20261001,27.555357865597834,0.8240069340211749,0.0017557562111187638
development,503__M_Right_thumb_finger.BMP,503,20261002,27.817514338954645,0.7458579296948016,0.0016529075602801694
development,506__M_Left_index_finger.BMP,506,20261003,27.643579359755208,0.8132179812993109,0.001720450033361916
development,506__M_Left_little_finger.BMP,506,20261004,27.710191280563457,0.80468445682019,0.0016942631767149123
development,506__M_Left_middle_finger.BMP,506,20261005,27.570809542457887,0.8419147579144239,0.0017495205405318789
development,506__M_Left_ring_finger.BMP,506,20261006,27.694589395511755,0.8118410489529371,0.0017003607069476518
development,506__M_Left_thumb_finger.BMP,506,20261007,27.534055045008536,0.8642787358059884,0.0017643896255386013
development,506__M_Right_index_finger.BMP,506,20261008,27.299857493641092,0.8645324024113417,0.001862148238892479
development,506__M_Right_little_finger.BMP,506,20261009,27.85389854846535,0.7702839099378586,0.0016391177192953534
development,506__M_Right_middle_finger.BMP,506,20261010,27.119787705399837,0.8907959406009912,0.0019409807555337767
development,506__M_Right_ring_finger.BMP,506,20261011,27.36860944686921,0.8716563114051818,0.0018329011989969962
development,506__M_Right_thumb_finger.BMP,506,20261012,27.373150894179908,0.8726340962157846,0.0018309855233806663
development,196__M_Left_index_finger.BMP,196,20261013,27.225188033807047,0.8788863218829036,0.0018944414901145012
development,196__M_Left_little_finger.BMP,196,20261014,27.35312935031732,0.80335026320225,0.0018394460933991352
development,196__M_Left_middle_finger.BMP,196,20261015,26.807005035396653,0.8383593658879399,0.00208592887731423
development,196__M_Left_ring_finger.BMP,196,20261016,26.939914390359956,0.8466373486337065,0.0020230590575295833
development,196__M_Left_thumb_finger.BMP,196,20261017,27.17645207629467,0.8700256631715297,0.0019158203954876966
development,196__M_Right_index_finger.BMP,196,20261018,27.224484755205218,0.8981884044620096,0.0018947482930095384
development,196__M_Right_little_finger.BMP,196,20261019,27.235133280733237,0.8482631195524931,0.0018901082247221315
development,196__M_Right_middle_finger.BMP,196,20261020,27.164009700572716,0.8754404190505147,0.0019213170198695128
development,196__M_Right_ring_finger.BMP,196,20261021,27.057676189333762,0.8875853133841157,0.0019689395425137503
development,196__M_Right_thumb_finger.BMP,196,20261022,27.64260682140499,0.8075118985310793,0.0017208353458780567
development,265__M_Left_index_finger.BMP,265,20261023,27.37477247790581,0.8335138076359629,0.0018303019913041506
development,265__M_Left_little_finger.BMP,265,20261024,27.521793017059277,0.8208397956510186,0.0017693783065107287
development,265__M_Left_middle_finger.BMP,265,20261025,27.421710121866024,0.8523282516956031,0.0018106269814393515
development,265__M_Left_ring_finger.BMP,265,20261026,27.322529482400647,0.8486792822626233,0.0018524523763336202
development,265__M_Left_thumb_finger.BMP,265,20261027,27.243867806531142,0.8530412479772568,0.0018863106612669986
development,265__M_Right_index_finger.BMP,265,20261028,27.994514576044143,0.7635853212453126,0.0015868962811916459
development,265__M_Right_little_finger.BMP,265,20261029,27.22406780249401,0.7860550264142155,0.0018949302106704036
development,265__M_Right_middle_finger.BMP,265,20261030,27.44169408769286,0.8604290589330197,0.0018023145602693164
development,265__M_Right_ring_finger.BMP,265,20261031,27.173464398425633,0.8322634105684161,0.0019171388150660998
development,265__M_Right_thumb_finger.BMP,265,20261032,27.140057381383137,0.9020136943075061,0.001931942790954203
development,160__M_Left_index_finger.BMP,160,20261033,27.303570949514576,0.7907936160339714,0.0018605566806086
development,160__M_Left_little_finger.BMP,160,20261034,27.531663336668917,0.7885290796279312,0.0017653615622648393
development,160__M_Left_middle_finger.BMP,160,20261035,27.146254995156678,0.8256858516879678,0.0019291877718492464
development,160__M_Left_ring_finger.BMP,160,20261036,27.23062336848946,0.8173601523184181,0.001892072018894839
development,160__M_Left_thumb_finger.BMP,160,20261037,27.108709341869236,0.8690183506274819,0.0019459382994065641
development,160__M_Right_index_finger.BMP,160,20261038,26.99832164341442,0.8972657453120947,0.0019960335448471166
development,160__M_Right_little_finger.BMP,160,20261039,27.48913865843233,0.8360082027926445,0.001782732303870606
development,160__M_Right_middle_finger.BMP,160,20261040,27.011266096070855,0.8938943397240638,0.001990093083780042
development,160__M_Right_ring_finger.BMP,160,20261041,27.07201037653663,0.8671734888896943,0.0019624516353101543
development,160__M_Right_thumb_finger.BMP,160,20261042,27.289347613496005,0.8825245719928742,0.0018666600748665795
development,62__M_Left_index_finger.BMP,62,20261043,27.274088464853573,0.8563027203037142,0.001873230211658336
development,62__M_Left_little_finger.BMP,62,20261044,27.55815447129063,0.7999236232132911,0.0017546259694440607
development,62__M_Left_middle_finger.BMP,62,20261045,27.09364508069681,0.8829929620497823,0.0019526998456379572
development,62__M_Left_ring_finger.BMP,62,20261046,27.34469167000693,0.8460635849570334,0.0018430233308815236
development,62__M_Left_thumb_finger.BMP,62,20261047,27.055077921169186,0.8918692719667852,0.0019701178590208713
development,62__M_Right_index_finger.BMP,62,20261048,27.219071292957725,0.8454904471601248,0.0018971115612948335
development,62__M_Right_little_finger.BMP,62,20261049,27.345322944919694,0.8500274815535546,0.001842755455076693
development,62__M_Right_middle_finger.BMP,62,20261050,27.108900613178943,0.8883837219081521,0.001945852598577628
development,62__M_Right_ring_finger.BMP,62,20261051,27.062684935819536,0.8746964724934995,0.0019666700606983125
development,62__M_Right_thumb_finger.BMP,62,20261052,26.926085992200093,0.9124182408870757,0.0020295109590327716
development,298__M_Left_index_finger.BMP,298,20261053,27.21506173666514,0.8980616415718198,0.001898863848814617
development,298__M_Left_little_finger.BMP,298,20261054,27.668090636120375,0.8152994267068505,0.0017107672839618286
development,298__M_Left_middle_finger.BMP,298,20261055,26.89100259050226,0.8927949140241146,0.002045972259286786
development,298__M_Left_ring_finger.BMP,298,20261056,26.974147312555235,0.8789561929982305,0.0020071751371694177
development,298__M_Left_thumb_finger.BMP,298,20261057,27.617141552360607,0.8357814332177043,0.0017309552677832224
development,298__M_Right_index_finger.BMP,298,20261058,27.472722246295017,0.8526852923721671,0.001789483817498891
development,298__M_Right_little_finger.BMP,298,20261059,27.499072655778257,0.8438631699736119,0.0017786591646247179
development,298__M_Right_middle_finger.BMP,298,20261060,27.220693528847182,0.9116894049499035,0.00189640305868329
development,298__M_Right_ring_finger.BMP,298,20261061,27.422696694736175,0.8674880841903388,0.0018102157138198314
