Category,Category order,Image,Path,Real pair candidate path,Real pair candidate exists,Pairing used for metrics,Selection rule,Experiment,Pipeline ID,Pipeline,Stage order,Stage,Output domain,Runtime (s),Ridge coherence,Local contrast,Foreground/background separation proxy,Foreground usable-area ratio,Ridge coverage in foreground,Detected ridge endings,Detected bifurcations,Ridge pixels,Connected components,Small connected components <20px,Largest component fraction,Fragmentation per 1000 ridge pixels,Skeleton pixels,Skeleton endpoints,Skeleton bifurcations,Ridge continuity proxy,Delta Ridge coherence vs previous stage,Delta Local contrast vs previous stage,Delta Fragmentation per 1000 ridge pixels vs previous stage,Delta Small connected components <20px vs previous stage,Delta Ridge continuity proxy vs previous stage,Delta Ridge coherence vs P0,Delta Local contrast vs P0,Delta Foreground/background separation proxy vs P0,Delta Ridge coverage in foreground vs P0,Delta Fragmentation per 1000 ridge pixels vs P0,Delta Small connected components <20px vs P0,Delta Ridge continuity proxy vs P0,Delta Ridge coherence vs CLAHE,Delta Local contrast vs CLAHE,Delta Foreground/background separation proxy vs CLAHE,Delta Ridge coverage in foreground vs CLAHE,Delta Fragmentation per 1000 ridge pixels vs CLAHE,Delta Small connected components <20px vs CLAHE,Delta Ridge continuity proxy vs CLAHE,Controlled index,Severity,Seed,Protocol source,MSE,PSNR (dB),SSIM,Delta PSNR vs previous stage (dB),Delta MSE vs previous stage,Delta SSIM vs previous stage,Delta coherence vs previous stage
Easy,3.0,332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Real\332__M_Left_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,2,Coherence-Guided Directional Diffusion,grayscale,0.27301520004402846,0.7159686088562012,0.23140491545200348,0.23140491545200348,1.0,0.4141082763671875,307.0,46.0,27139.0,125.0,2.0,0.4136851131916046,4.605917683039169,5120.0,307.0,46.0,16.677524429967427,0.010021686553955078,-0.016337841749191284,0.11836701714455433,1.0,0.09285989322621191,0.04972153902053833,0.026819750666618347,0.026819750666618347,0.09906005859375,-2.5621939070223414,-9.0,4.357997802748493,0.04972153902053833,0.026819750666618347,0.026819750666618347,0.09906005859375,-2.5621939070223414,-9.0,4.357997802748493,,,,,,,,,,,
Easy,3.0,332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Real\332__M_Left_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,3,Closing,binary ridge map,0.05273930000839755,0.7159686088562012,0.23140491545200348,0.23140491545200348,1.0,0.421875,245.0,72.0,27648.0,84.0,1.0,0.5017361044883728,3.0381944444444446,5207.0,245.0,72.0,21.253061224489795,0.0,0.0,-1.5677232385947244,-1.0,4.5755367945223675,0.04972153902053833,0.026819750666618347,0.026819750666618347,0.1068267822265625,-4.129917145617066,-10.0,8.93353459727086,0.04972153902053833,0.026819750666618347,0.026819750666618347,0.1068267822265625,-4.129917145617066,-10.0,8.93353459727086,,,,,,,,,,,
Easy,3.0,332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Real\332__M_Left_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,0,P0,grayscale,7.719994755461812e-05,0.6662470698356628,0.20458516478538513,0.20458516478538513,1.0,0.3150482177734375,338.0,35.0,20647.0,148.0,11.0,0.3815082013607025,7.16811159006151,4164.0,338.0,35.0,12.319526627218934,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,3.0,332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Real\332__M_Left_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,1,CLAHE,grayscale,0.004646099987439811,0.7059469223022461,0.24774275720119476,0.24774275720119476,1.0,0.421630859375,313.0,53.0,27632.0,124.0,1.0,0.4149898588657379,4.487550665894615,5191.0,313.0,53.0,16.584664536741215,0.03969985246658325,0.04315759241580963,-2.6805609241668957,-10.0,4.265137909522281,0.03969985246658325,0.04315759241580963,0.04315759241580963,0.1065826416015625,-2.6805609241668957,-10.0,4.265137909522281,0.03969985246658325,0.04315759241580963,0.04315759241580963,0.1065826416015625,-2.6805609241668957,-10.0,4.265137909522281,,,,,,,,,,,
Easy,3.0,332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Real\332__M_Left_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,2,Total Variation Restoration,grayscale,0.005045600002631545,0.7374255061149597,0.22667106986045837,0.22667106986045837,1.0,0.4174346923828125,295.0,36.0,27357.0,124.0,0.0,0.4161275029182434,4.532660744964725,4965.0,295.0,36.0,16.83050847457627,0.03147858381271362,-0.02107168734073639,0.045110079070110665,-1.0,0.24584393783505476,0.07117843627929688,0.022085905075073242,0.022085905075073242,0.102386474609375,-2.635450845096785,-11.0,4.5109818473573355,0.07117843627929688,0.022085905075073242,0.022085905075073242,0.102386474609375,-2.635450845096785,-11.0,4.5109818473573355,,,,,,,,,,,
Easy,3.0,332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\332__M_Left_thumb_finger_CR.BMP,data\SOCOFing\Real\332__M_Left_thumb_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,3,Closing,binary ridge map,0.052629000041633844,0.7374255061149597,0.22667106986045837,0.22667106986045837,1.0,0.4234466552734375,247.0,60.0,27751.0,91.0,0.0,0.4446326196193695,3.279161111311304,5073.0,247.0,60.0,20.53846153846154,0.0,0.0,-1.2534996336534214,0.0,3.7079530638852702,0.07117843627929688,0.022085905075073242,0.022085905075073242,0.1083984375,-3.8889504787502065,-11.0,8.218934911242606,0.07117843627929688,0.022085905075073242,0.022085905075073242,0.1083984375,-3.8889504787502065,-11.0,8.218934911242606,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,0,P0,grayscale,0.00014429999282583594,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,0,P0,grayscale,8.810003055259585e-05,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,1,CLAHE,grayscale,0.004992600006517023,0.7211593389511108,0.2274981588125229,0.2274981588125229,1.0,0.38458251953125,194.0,89.0,25204.0,56.0,0.0,0.3747817873954773,2.221869544516743,4718.0,194.0,89.0,24.31958762886598,0.045108795166015625,0.022032618522644043,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,0,P0,grayscale,8.639995940029621e-05,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,1,CLAHE,grayscale,0.0045816999627277255,0.7211593389511108,0.2274981588125229,0.2274981588125229,1.0,0.38458251953125,194.0,89.0,25204.0,56.0,0.0,0.3747817873954773,2.221869544516743,4718.0,194.0,89.0,24.31958762886598,0.045108795166015625,0.022032618522644043,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C1,P0 -> CLAHE -> Ordinary Gabor,2,Ordinary Gabor,grayscale,0.8676423999713734,0.7437410354614258,0.16675201058387756,0.16675201058387756,1.0,0.3421630859375,204.0,71.0,22424.0,70.0,0.0,0.3411969244480133,3.121655369247235,4425.0,204.0,71.0,21.691176470588236,0.02258169651031494,-0.060746148228645325,0.899785824730492,0.0,-2.6284111582777427,0.06769049167633057,-0.03871352970600128,-0.03871352970600128,-0.0457000732421875,1.1939634852234733,-1.0,-3.29260731319555,0.06769049167633057,-0.03871352970600128,-0.03871352970600128,-0.0457000732421875,1.1939634852234733,-1.0,-3.29260731319555,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,0,P0,grayscale,0.00019839999731630087,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,1,CLAHE,grayscale,0.00519439997151494,0.7211593389511108,0.2274981588125229,0.2274981588125229,1.0,0.38458251953125,194.0,89.0,25204.0,56.0,0.0,0.3747817873954773,2.221869544516743,4718.0,194.0,89.0,24.31958762886598,0.045108795166015625,0.022032618522644043,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C2,P0 -> CLAHE -> Coherence-Guided Directional Diffusion,2,Coherence-Guided Directional Diffusion,grayscale,0.2810520999482833,0.7295545339584351,0.21189559996128082,0.21189559996128082,1.0,0.3790435791015625,192.0,77.0,24841.0,59.0,0.0,0.37784308195114136,2.375105672074393,4597.0,192.0,77.0,23.942708333333332,0.008395195007324219,-0.015602558851242065,0.15323612755764993,0.0,-0.3768792955326461,0.053503990173339844,0.0064300596714019775,0.0064300596714019775,-0.008819580078125,0.44741378805063126,-1.0,-1.0410754504504531,0.053503990173339844,0.0064300596714019775,0.0064300596714019775,-0.008819580078125,0.44741378805063126,-1.0,-1.0410754504504531,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,0,P0,grayscale,9.580003097653389e-05,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,1,CLAHE,grayscale,0.004782999982126057,0.7211593389511108,0.2274981588125229,0.2274981588125229,1.0,0.38458251953125,194.0,89.0,25204.0,56.0,0.0,0.3747817873954773,2.221869544516743,4718.0,194.0,89.0,24.31958762886598,0.045108795166015625,0.022032618522644043,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C3,P0 -> CLAHE -> Total Variation Restoration,2,Total Variation Restoration,grayscale,0.004646699992008507,0.751569390296936,0.20893973112106323,0.20893973112106323,1.0,0.38092041015625,183.0,74.0,24964.0,58.0,0.0,0.3688912093639374,2.323345617689473,4501.0,183.0,74.0,24.595628415300546,0.030410051345825195,-0.018558427691459656,0.10147607317273,0.0,0.2760407864345673,0.07551884651184082,0.003474190831184387,0.003474190831184387,-0.0069427490234375,0.3956537336657113,-1.0,-0.3881553684832397,0.07551884651184082,0.003474190831184387,0.003474190831184387,-0.0069427490234375,0.3956537336657113,-1.0,-0.3881553684832397,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,0,P0,grayscale,7.800001185387373e-05,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,1,Total Variation Restoration,grayscale,0.004709300003014505,0.7263657450675964,0.18801280856132507,0.18801280856132507,1.0,0.3838958740234375,166.0,78.0,25159.0,51.0,2.0,0.30843833088874817,2.027107595691403,4399.0,166.0,78.0,26.5,0.05031520128250122,-0.017452731728553772,0.09941571166764107,1.0,1.5162162162162147,0.05031520128250122,-0.017452731728553772,-0.017452731728553772,-0.00396728515625,0.09941571166764107,1.0,1.5162162162162147,0.05031520128250122,-0.017452731728553772,-0.017452731728553772,-0.00396728515625,0.09941571166764107,1.0,1.5162162162162147,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C4,P0 -> Total Variation Restoration -> CLAHE,2,CLAHE,grayscale,0.004619600018486381,0.7694718837738037,0.21755695343017578,0.21755695343017578,1.0,0.3827056884765625,177.0,70.0,25081.0,57.0,0.0,0.3663729429244995,2.272636657230573,4504.0,177.0,70.0,25.44632768361582,0.043106138706207275,0.029544144868850708,0.2455290615391701,-2.0,-1.05367231638418,0.0934213399887085,0.012091413140296936,0.012091413140296936,-0.005157470703125,0.34494477320681116,-1.0,0.4625438998320348,0.0934213399887085,0.012091413140296936,0.012091413140296936,-0.005157470703125,0.34494477320681116,-1.0,0.4625438998320348,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,0,P0,grayscale,7.889996049925685e-05,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,1,CLAHE,grayscale,0.005335399997420609,0.7211593389511108,0.2274981588125229,0.2274981588125229,1.0,0.38458251953125,194.0,89.0,25204.0,56.0,0.0,0.3747817873954773,2.221869544516743,4718.0,194.0,89.0,24.31958762886598,0.045108795166015625,0.022032618522644043,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,2,Coherence-Guided Directional Diffusion,grayscale,0.282060099998489,0.7295545339584351,0.21189559996128082,0.21189559996128082,1.0,0.3790435791015625,192.0,77.0,24841.0,59.0,0.0,0.37784308195114136,2.375105672074393,4597.0,192.0,77.0,23.942708333333332,0.008395195007324219,-0.015602558851242065,0.15323612755764993,0.0,-0.3768792955326461,0.053503990173339844,0.0064300596714019775,0.0064300596714019775,-0.008819580078125,0.44741378805063126,-1.0,-1.0410754504504531,0.053503990173339844,0.0064300596714019775,0.0064300596714019775,-0.008819580078125,0.44741378805063126,-1.0,-1.0410754504504531,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C5,P0 -> CLAHE -> Coherence-Guided Directional Diffusion -> Closing,3,Closing,binary ridge map,0.054382900008931756,0.7295545339584351,0.21189559996128082,0.21189559996128082,1.0,0.385406494140625,165.0,88.0,25258.0,47.0,0.0,0.3965476155281067,1.8607965793016075,4593.0,165.0,88.0,27.836363636363636,0.0,0.0,-0.5143090927727856,0.0,3.893655303030304,0.053503990173339844,0.0064300596714019775,0.0064300596714019775,-0.0024566650390625,-0.06689530472215433,-1.0,2.8525798525798507,0.053503990173339844,0.0064300596714019775,0.0064300596714019775,-0.0024566650390625,-0.06689530472215433,-1.0,2.8525798525798507,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,0,P0,grayscale,0.00015189999248832464,0.6760505437850952,0.20546554028987885,0.20546554028987885,1.0,0.3878631591796875,185.0,103.0,25419.0,49.0,1.0,0.30610960721969604,1.9276918840237618,4622.0,185.0,103.0,24.983783783783785,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,1,CLAHE,grayscale,0.005066599987912923,0.7211593389511108,0.2274981588125229,0.2274981588125229,1.0,0.38458251953125,194.0,89.0,25204.0,56.0,0.0,0.3747817873954773,2.221869544516743,4718.0,194.0,89.0,24.31958762886598,0.045108795166015625,0.022032618522644043,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,0.045108795166015625,0.022032618522644043,0.022032618522644043,-0.0032806396484375,0.29417766049298133,-1.0,-0.664196154917807,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,2,Total Variation Restoration,grayscale,0.004651899973396212,0.751569390296936,0.20893973112106323,0.20893973112106323,1.0,0.38092041015625,183.0,74.0,24964.0,58.0,0.0,0.3688912093639374,2.323345617689473,4501.0,183.0,74.0,24.595628415300546,0.030410051345825195,-0.018558427691459656,0.10147607317273,0.0,0.2760407864345673,0.07551884651184082,0.003474190831184387,0.003474190831184387,-0.0069427490234375,0.3956537336657113,-1.0,-0.3881553684832397,0.07551884651184082,0.003474190831184387,0.003474190831184387,-0.0069427490234375,0.3956537336657113,-1.0,-0.3881553684832397,,,,,,,,,,,
Easy,4.0,40__F_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Easy\40__F_Left_index_finger_CR.BMP,data\SOCOFing\Real\40__F_Left_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,C6,P0 -> CLAHE -> Total Variation Restoration -> Closing,3,Closing,binary ridge map,0.054064499970991164,0.751569390296936,0.20893973112106323,0.20893973112106323,1.0,0.385955810546875,164.0,87.0,25294.0,47.0,0.0,0.3885901868343353,1.8581481774333835,4523.0,164.0,87.0,27.579268292682926,0.0,0.0,-0.46519744025608967,0.0,2.9836398773823802,0.07551884651184082,0.003474190831184387,0.003474190831184387,-0.0019073486328125,-0.06954370659037834,-1.0,2.5954845088991405,0.07551884651184082,0.003474190831184387,0.003474190831184387,-0.0019073486328125,-0.06954370659037834,-1.0,2.5954845088991405,,,,,,,,,,,
Easy,5.0,487__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\487__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Real\487__M_Right_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B0,P0 only,0,P0,grayscale,0.00013050000416114926,0.6666898131370544,0.18614163994789124,0.18614163994789124,1.0,0.44537353515625,143.0,191.0,29188.0,27.0,1.0,0.7895367741584778,0.9250376867205702,6179.0,143.0,191.0,43.20979020979021,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,5.0,487__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\487__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Real\487__M_Right_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,0,P0,grayscale,9.249994764104486e-05,0.6666898131370544,0.18614163994789124,0.18614163994789124,1.0,0.44537353515625,143.0,191.0,29188.0,27.0,1.0,0.7895367741584778,0.9250376867205702,6179.0,143.0,191.0,43.20979020979021,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Easy,5.0,487__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Easy\487__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Real\487__M_Right_index_finger.BMP,True,False,"sorted category file list, 8 evenly spaced indexes",Direct Altered,B1,P0 -> CLAHE,1,CLAHE,grayscale,0.005087300029117614,0.7339346408843994,0.22999583184719086,0.22999583184719086,1.0,0.404937744140625,159.0,155.0,26538.0,29.0,0.0,0.7803903818130493,1.0927726279297612,6131.0,159.0,155.0,38.55974842767296,0.06724482774734497,0.04385419189929962,0.16773494120919097,-1.0,-4.650041782117249,0.06724482774734497,0.04385419189929962,0.04385419189929962,-0.040435791015625,0.16773494120919097,-1.0,-4.650041782117249,0.06724482774734497,0.04385419189929962,0.04385419189929962,-0.040435791015625,0.16773494120919097,-1.0,-4.650041782117249,,,,,,,,,,,
